frame,time_s,v_cam_x,v_cam_y,v_cam_z,speed,p_rel_x,p_rel_y,p_rel_z,v_world_x_assume_identity,v_world_y_assume_identity,v_world_z_assume_identity,p_world_x_assume_identity,p_world_y_assume_identity,p_world_z_assume_identity
726,0.8666579999999999,0.22005271863619472,0.19299442609753412,-1.1056959246610543,1.143780365846503,0.07289193051112486,0.1564419075088837,-0.6510489252782838,0.22005271863619472,0.19299442609753412,-1.1056959246610543,0.07289193051112486,0.1564419075088837,-0.6510489252782838
727,0.899991,0.3074807688903728,0.25820461608020745,-1.360898311679854,1.418893322887813,0.08314118698054768,0.16504864197668528,-0.6964117487015085,0.3074807688903728,0.25820461608020745,-1.360898311679854,0.08314118698054768,0.16504864197668528,-0.6964117487015085
728,0.9333239999999999,0.3093393882826551,0.266635842273593,-0.9585001425229462,1.0418771773796296,0.09345239681017341,0.17393641450719094,-0.7283614339522257,0.3093393882826551,0.266635842273593,-0.9585001425229462,0.09345239681017341,0.17393641450719094,-0.7283614339522257
729,0.9666569999999999,0.6363368487050558,0.37422114382490573,-1.6571119024285246,1.8141074683369192,0.114663412988059,0.1864103278943065,-0.7835979449958757,0.6363368487050558,0.37422114382490573,-1.6571119024285246,0.114663412988059,0.1864103278943065,-0.7835979449958757
730,0.9999899999999998,0.7925864055265267,0.7021222993428221,-2.7505948096627866,2.947361657551338,0.1410826956434747,0.20981417049830076,-0.8752835217863651,0.7925864055265267,0.7021222993428221,-2.7505948096627866,0.1410826956434747,0.20981417049830076,-0.8752835217863651
731,1.033323,0.8898025253024865,0.45418353362614594,-1.5985959898998048,1.8850836467317706,0.17074248321938262,0.22495347022466117,-0.9285695219176956,0.8898025253024865,0.45418353362614594,-1.5985959898998048,0.17074248321938262,0.22495347022466117,-0.9285695219176956
732,1.066656,0.39652516797384274,0.3517021044488149,-1.1552031983129476,1.2709921355000087,0.1839598566434547,0.23667675647225353,-0.9670759101270612,0.39652516797384274,0.3517021044488149,-1.1552031983129476,0.1839598566434547,0.23667675647225353,-0.9670759101270612
733,1.099989,-0.3091718634869974,0.17984646232379492,-1.7123762982449826,1.749332609303787,0.1736542309178426,0.24267157860089258,-1.0241545492764614,-0.3091718634869974,0.17984646232379492,-1.7123762982449826,0.1736542309178426,0.24267157860089258,-1.0241545492764614
734,1.133322,0.27957118263210984,0.05197970044190995,-1.490372736472909,1.517258326402625,0.18297317714851868,0.24440421795572276,-1.0738331437013127,0.27957118263210984,0.05197970044190995,-1.490372736472909,0.18297317714851868,0.24440421795572276,-1.0738331437013127
735,1.166655,-0.285067473772212,0.13776088024729796,-0.7765022133387472,0.8385685494038961,0.1734710230452695,0.24899620137700595,-1.0997162919785333,-0.285067473772212,0.13776088024729796,-0.7765022133387472,0.1734710230452695,0.24899620137700595,-1.0997162919785333
736,1.199988,-1.4702937629612893,-0.35875750070871093,2.7731916257552376,3.15928195748284,0.12446172104448079,0.23703773760588248,-1.0072774955172337,-1.4702937629612893,-0.35875750070871093,2.7731916257552376,0.12446172104448079,0.23703773760588248,-1.0072774955172337
737,1.2333210000000001,-1.427038975955541,0.4338869275409896,1.5760171118954895,2.1699142936472398,0.07689423085895465,0.2515004905616063,-0.9547441171264212,-1.427038975955541,0.4338869275409896,1.5760171118954895,0.07689423085895465,0.2515004905616063,-0.9547441171264212
738,1.266654,-1.6071481691193958,0.44207257352073354,2.988501969321826,3.4219142915046112,0.023323160937698095,0.26623609565477285,-0.8551283809830172,-1.6071481691193958,0.44207257352073354,2.988501969321826,0.023323160937698095,0.26623609565477285,-0.8551283809830172
739,1.299987,-0.6412734088140518,-0.34009022364875924,-0.7564950932779212,1.048416792705567,0.001947594401699268,0.25489986822988875,-0.8803446319272502,-0.6412734088140518,-0.34009022364875924,-0.7564950932779212,0.001947594401699268,0.25489986822988875,-0.8803446319272502
740,1.33332,-1.123676849022809,0.49647759470310837,1.6524276791778432,2.059042713977805,-0.03550792600677809,0.2714489558941275,-0.8252642600972151,-1.123676849022809,0.49647759470310837,1.6524276791778432,-0.03550792600677809,0.2714489558941275,-0.8252642600972151
741,1.3666530000000001,-0.17197039335003164,-0.3136674886997014,0.23786743829628154,0.4295835516611142,-0.0412402151283147,0.2609934774933003,-0.8173354247764851,-0.17197039335003164,-0.3136674886997014,0.23786743829628154,-0.0412402151283147,0.2609934774933003,-0.8173354247764851
742,1.399986,0.35054209919986606,-0.8158271056976422,-1.0365152584864439,1.3648507283866835,-0.029555595335685626,0.23379951257908094,-0.8518855878876136,0.35054209919986606,-0.8158271056976422,-1.0365152584864439,-0.029555595335685626,0.23379951257908094,-0.8518855878876136
743,1.433319,0.578911287187758,-1.3893278381828822,-1.7570458970990306,2.313564437160946,-0.010258745399856058,0.18748904774893085,-0.9104531987756157,0.578911287187758,-1.3893278381828822,-1.7570458970990306,-0.010258745399856058,0.18748904774893085,-0.9104531987756157
744,1.466652,0.8728283980405982,-0.6957323871119149,-4.651045442772712,4.783105338338198,0.018835243592031252,0.16429820008932935,-1.065486496519559,0.8728283980405982,-0.6957323871119149,-4.651045442772712,0.018835243592031252,0.16429820008932935,-1.065486496519559
745,1.4999850000000001,0.7452451776510655,-0.14379607145804887,-2.9223926218789305,3.0193453464933993,0.043676501098674256,0.1595050456394182,-1.1628986097846494,0.7452451776510655,-0.14379607145804887,-2.9223926218789305,0.043676501098674256,0.1595050456394182,-1.1628986097846494
746,1.533318,-0.4855922917478967,-0.4340806393348376,-2.524162357614104,2.6068412845523046,0.027490253237841697,0.14503583568847012,-1.247036513651,-0.4855922917478967,-0.4340806393348376,-2.524162357614104,0.027490253237841697,0.14503583568847012,-1.247036513651
747,1.566651,-0.39785088371342303,0.4740827769800505,3.202739355836594,3.2619900653627485,0.014228689731022145,0.16083843689354616,-1.1402796027028985,-0.39785088371342303,0.4740827769800505,3.202739355836594,0.014228689731022145,0.16083843689354616,-1.1402796027028985
748,1.599984,-1.494547851971175,-0.3765806772237414,-2.0033338304055253,2.5276140378501655,-0.03558907381873312,0.14828587317964717,-1.207056729271806,-1.494547851971175,-0.3765806772237414,-2.0033338304055253,-0.03558907381873312,0.14828587317964717,-1.207056729271806
749,1.633317,-1.3268483176231936,-0.11741139207993649,1.1556390718667737,1.7634663471114909,-0.07981690879006682,0.14437219924744665,-1.168535812089271,-1.3268483176231936,-0.11741139207993649,1.1556390718667737,-0.07981690879006682,0.14437219924744665,-1.168535812089271
750,1.66665,-1.5176736271637736,-0.45661839571048846,-0.47345774619034614,1.654084591342688,-0.13040552380431697,0.1291517382632289,-1.1843175791430338,-1.5176736271637736,-0.45661839571048846,-0.47345774619034614,-0.13040552380431697,0.1291517382632289,-1.1843175791430338
751,1.699983,-1.8832613623979013,0.15206560651639706,0.013678489675190687,1.8894402369129841,-0.19318027479712635,0.13422054112523998,-1.1838616340466908,-1.8832613623979013,0.15206560651639706,0.013678489675190687,-0.19318027479712635,0.13422054112523998,-1.1838616340466908
752,1.733316,-1.8731665454158701,0.8008457203012119,0.09105187321506414,2.039214853370278,-0.2556185352554737,0.16091513152004033,-1.180826601956813,-1.8731665454158701,0.8008457203012119,0.09105187321506414,-0.2556185352554737,0.16091513152004033,-1.180826601956813
753,1.766649,-1.2436466147886989,0.8658716305552324,0.458947223246726,1.5833581833563901,-0.29707300786622515,0.18977723058133775,-1.16552851416433,-1.2436466147886989,0.8658716305552324,0.458947223246726,-0.29707300786622515,0.18977723058133775,-1.16552851416433
754,1.799982,-0.8733822728813052,1.6258742079722381,-2.2112726680179375,2.8802760886859153,-0.32618545916817776,0.24397249555567646,-1.239236866007372,-0.8733822728813052,1.6258742079722381,-2.2112726680179375,-0.32618545916817776,0.24397249555567646,-1.239236866007372
755,1.833315,-0.09885914466286315,1.2788952857326155,-1.154710700611924,1.725891967783691,-0.32948073103722497,0.2866019121150018,-1.2777268377908693,-0.09885914466286315,1.2788952857326155,-1.154710700611924,-0.32948073103722497,0.2866019121150018,-1.2777268377908693
756,1.866648,0.15823493905600966,1.5883797661037615,-2.396220419604651,2.8792118499054893,-0.324206285813671,0.3395473748585386,-1.3576000530375512,0.15823493905600966,1.5883797661037615,-2.396220419604651,-0.324206285813671,0.3395473748585386,-1.3576000530375512
757,1.899981,0.809489399829935,1.5889107251194845,-2.825526956473611,3.341184365250709,-0.2972235756491399,0.3925105360589461,-1.4517833430776856,0.809489399829935,1.5889107251194845,-2.825526956473611,-0.2972235756491399,0.3925105360589461,-1.4517833430776856
758,1.933314,0.8436516012440908,1.8951167846262331,-2.3083227697924733,3.103477027657235,-0.2691021368248706,0.45568046384089245,-1.5287266659631782,0.8436516012440908,1.8951167846262331,-2.3083227697924733,-0.2691021368248706,0.45568046384089245,-1.5287266659631782
759,1.966647,0.44726962966694145,0.6092316596792449,-2.9380890778122626,3.0337403919811003,-0.2541932982591824,0.47598798275298076,-1.6266619891938945,0.44726962966694145,0.6092316596792449,-2.9380890778122626,-0.2541932982591824,0.47598798275298076,-1.6266619891938945
760,1.9999799999999999,0.9640712750091522,-0.045662493919699954,-1.9074452443317833,2.1377244552964902,-0.2220579104493025,0.4744659148431554,-1.6902428615232055,0.9640712750091522,-0.045662493919699954,-1.9074452443317833,-0.2220579104493025,0.4744659148431554,-1.6902428615232055
761,2.033313,5.467464690648665,0.5194636153506564,-4.7496017505423955,7.260973032584439,-0.03981090991590901,0.49178119553363897,-1.8485613366740365,5.467464690648665,0.5194636153506564,-4.7496017505423955,-0.03981090991590901,0.49178119553363897,-1.8485613366740365
762,2.066646,2.1069881487060655,-0.37812094536944785,-3.1217308649881863,3.7851787410285906,0.03042132604490992,0.4791772900616392,-1.9526179915966873,2.1069881487060655,-0.37812094536944785,-3.1217308649881863,0.03042132604490992,0.4791772900616392,-1.9526179915966873
763,2.099979,3.30011777085881,-1.7041736405152483,-2.5744974141409664,4.519183779620346,0.14042415170094608,0.42237207010234473,-2.0384337139022475,3.30011777085881,-1.7041736405152483,-2.5744974141409664,0.14042415170094608,0.42237207010234473,-2.0384337139022475
764,2.133312,1.515748396322669,-0.711546386790434,-1.4501136989115695,2.2150894341493887,0.19094859299557004,0.398654094391459,-2.0867703538280673,1.515748396322669,-0.711546386790434,-1.4501136989115695,0.19094859299557004,0.398654094391459,-2.0867703538280673
765,2.166645,2.443412601708304,-2.0198449055286787,-2.8482848058053505,4.261779548446719,0.2723948652483125,0.3313266041554719,-2.1817122312599766,2.443412601708304,-2.0198449055286787,-2.8482848058053505,0.2723948652483125,0.3313266041554719,-2.1817122312599766
766,2.1999779999999998,1.789470878699941,-0.7946726256618055,-3.8566232415558166,4.325188254284415,0.33204329804801735,0.30483778152428703,-2.310265053770756,1.789470878699941,-0.7946726256618055,-3.8566232415558166,0.33204329804801735,0.30483778152428703,-2.310265053770756
767,2.233311,-0.03216763664130623,-0.4892038659098028,-5.533869013617619,5.555543307287364,0.3309710542158527,0.28853114906191546,-2.4947255096016736,-0.03216763664130623,-0.4892038659098028,-5.533869013617619,0.3309710542158527,0.28853114906191546,-2.4947255096016736
768,2.266644,-0.41434347320530845,-0.3368155577455405,-2.3925567489198287,2.451418575137485,0.3171597432235002,0.27730407607558344,-2.5744766037134177,-0.41434347320530845,-0.3368155577455405,-2.3925567489198287,0.3171597432235002,0.27730407607558344,-2.5744766037134177
769,2.299977,0.1450117296265214,0.48574655553870677,-4.326897144996221,4.356491365918615,0.3219934192071411,0.2934954660113553,-2.718705066247578,0.1450117296265214,0.48574655553870677,-4.326897144996221,0.3219934192071411,0.2934954660113553,-2.718705066247578
770,2.33331,-1.1047732256189824,-0.034380640905501705,-2.6394381479427484,2.8615275021095097,0.28516801327758373,0.2923494561080522,-2.806685458032953,-1.1047732256189824,-0.034380640905501705,-2.6394381479427484,0.28516801327758373,0.2923494561080522,-2.806685458032953
771,2.366643,-1.02071063492167,0.7505099925429245,-2.2135609670074965,2.5504837979897346,0.2511446656837399,0.31736620568948537,-2.8804700857462135,-1.02071063492167,0.7505099925429245,-2.2135609670074965,0.2511446656837399,0.31736620568948537,-2.8804700857462135
772,2.399976,-1.4548027400252552,0.9072690799501179,-3.29211176603091,3.711817354862397,0.20265172595047765,0.3476082059314629,-2.9902060472433227,-1.4548027400252552,0.9072690799501179,-3.29211176603091,0.20265172595047765,0.3476082059314629,-2.9902060472433227
773,2.433309,-0.41665826253516114,1.1878133578255752,-2.2131852946673574,2.5461134753383488,0.18876325608539318,0.38720158858786263,-3.0639781526704692,-0.41665826253516114,1.1878133578255752,-2.2131852946673574,0.18876325608539318,0.38720158858786263,-3.0639781526704692
774,2.466642,-0.33589402312614397,1.248550884357827,-1.5807047474900677,2.042138977724145,0.1775669006125295,0.4288195352161619,-3.1166677840185555,-0.33589402312614397,1.248550884357827,-1.5807047474900677,0.1775669006125295,0.4288195352161619,-3.1166677840185555
775,2.499975,0.1662621315665471,1.5016156151400135,-2.541532895792605,2.9566673827844276,0.18310891624403725,0.4788728885156244,-3.201384700034011,0.1662621315665471,1.5016156151400135,-2.541532895792605,0.18310891624403725,0.4788728885156244,-3.201384700034011
776,2.533308,0.7335274632786117,1.1200542209434077,-2.1524792196836597,2.5349064654158493,0.2075595871775031,0.5162076558623307,-3.2731332898637264,0.7335274632786117,1.1200542209434077,-2.1524792196836597,0.2075595871775031,0.5162076558623307,-3.2731332898637264
777,2.566641,0.9574746914857243,0.9811606767887634,-3.6586093701891045,3.9070265653240424,0.239475091068797,0.5489126847017308,-3.395085716000241,0.9574746914857243,0.9811606767887634,-3.6586093701891045,0.239475091068797,0.5489126847017308,-3.395085716000241
778,2.599974,1.006683721453996,0.4757351394698818,-2.246777222559652,2.507537422608037,0.2730308795560229,0.5647703641056803,-3.4699775411598215,1.006683721453996,0.4757351394698818,-2.246777222559652,0.2730308795560229,0.5647703641056803,-3.4699775411598215
779,2.633307,2.3216705592315274,0.2254861406828922,-3.994960854891802,4.626090186903011,0.35041912430688704,0.572286493633063,-3.603141571335929,2.3216705592315274,0.2254861406828922,-3.994960854891802,0.35041912430688704,0.572286493633063,-3.603141571335929
780,2.66664,2.35380923063268,0.2007272312426459,-3.1341508897251464,3.924743445773096,0.42887864739156684,0.5789773344320742,-3.7076122229431383,2.35380923063268,0.2007272312426459,-3.1341508897251464,0.42887864739156684,0.5789773344320742,-3.7076122229431383
781,2.699973,1.326036846461536,-0.5633468074761905,-5.360155378153492,5.5504053024635125,0.473079433594669,0.5601992952984705,-3.886282282163128,1.326036846461536,-0.5633468074761905,-5.360155378153492,0.473079433594669,0.5601992952984705,-3.886282282163128
782,2.733306,1.111973129045305,1.024113220305288,0.06717315581925774,1.51320995257948,0.510144833905136,0.5943360612709064,-3.8840431993602045,1.111973129045305,1.024113220305288,0.06717315581925774,0.510144833905136,0.5943360612709064,-3.8840431993602045
783,2.766639,-0.41266977187973897,-0.2576637524408784,-2.8878335051921242,2.9285268145699845,0.4963893123990685,0.5857473554107946,-3.9803033535887744,-0.41266977187973897,-0.2576637524408784,-2.8878335051921242,0.4963893123990685,0.5857473554107946,-3.9803033535887744
784,2.799972,0.16016874010412802,0.33840751780903705,-3.819053510310961,3.8373615138574952,0.5017282170129594,0.5970274932019232,-4.107603864247969,0.16016874010412802,0.33840751780903705,-3.819053510310961,0.5017282170129594,0.5970274932019232,-4.107603864247969
785,2.8333049999999997,-1.3322993164042607,-0.20058029045067924,-1.0224297907293785,1.6913357438366459,0.45731868389925645,0.5903415503803308,-4.141684516462352,-1.3322993164042607,-0.20058029045067924,-1.0224297907293785,0.45731868389925645,0.5903415503803308,-4.141684516462352
786,2.866638,-1.0070608856087295,0.3300561338408755,-0.25473172167967284,1.0899527186254068,0.4237503233992604,0.6013433114896487,-4.1501754889411,-1.0070608856087295,0.3300561338408755,-0.25473172167967284,0.4237503233992604,0.6013433114896487,-4.1501754889411
787,2.899971,-0.44934232515257855,-1.0012188424610649,-4.696286270499396,4.822805452239778,0.40877239567494955,0.5679696838138942,-4.306716799195655,-0.44934232515257855,-1.0012188424610649,-4.696286270499396,0.40877239567494955,0.5679696838138942,-4.306716799195655
788,2.933304,-0.7806605312406216,-0.5395335603379678,-0.14035847421942574,0.9592850614145194,0.3827506381871057,0.5499854116471486,-4.311395368216812,-0.7806605312406216,-0.5395335603379678,-0.14035847421942574,0.3827506381871057,0.5499854116471486,-4.311395368216812
789,2.966637,-1.873580960788013,-1.5492498035896833,-2.248797241087396,3.3117321150830255,0.3202985640211592,0.498344267944094,-4.386354526653977,-1.873580960788013,-1.5492498035896833,-2.248797241087396,0.3202985640211592,0.498344267944094,-4.386354526653977
790,2.99997,-2.8691906431813816,-0.17265641677318075,0.7512935575487281,2.9709438222199305,0.22465983231199466,0.4925891116037936,-4.361311658500205,-2.8691906431813816,-0.17265641677318075,0.7512935575487281,0.22465983231199466,0.4925891116037936,-4.361311658500205
791,3.033303,-1.3160610100673742,0.4492898987728454,-3.634371838881326,3.891341241604558,0.1807915706634185,0.507565291799589,-4.4824561750056375,-1.3160610100673742,0.4492898987728454,-3.634371838881326,0.1807915706634185,0.507565291799589,-4.4824561750056375
792,3.066636,-2.074202666408745,0.8417182712208864,4.277879513610771,4.828152802305966,0.11165217318401616,0.5356222869341947,-4.3398616171784505,-2.074202666408745,0.8417182712208864,4.277879513610771,0.11165217318401616,0.5356222869341947,-4.3398616171784505
793,3.0999689999999998,-1.7344664266974994,-0.34358677643458574,0.6667270241923737,1.8896958969818187,0.053837203782908696,0.5241695089153007,-4.317637605281046,-1.7344664266974994,-0.34358677643458574,0.6667270241923737,0.053837203782908696,0.5241695089153007,-4.317637605281046
794,3.133302,-1.1314306882181957,-0.589012703810732,2.89325987942911,3.1619652271026757,0.016123224652531264,0.5045359484591774,-4.221196573720035,-1.1314306882181957,-0.589012703810732,2.89325987942911,0.016123224652531264,0.5045359484591774,-4.221196573720035
795,3.166635,-0.26366413428787155,-0.1701377826156588,-0.30458246966331404,0.4373055243297866,0.007334508064313685,0.49886474575124967,-4.231349221181322,-0.26366413428787155,-0.1701377826156588,-0.30458246966331404,0.007334508064313685,0.49886474575124967,-4.231349221181322
796,3.199968,0.25573751297317615,-0.5458884053971464,-0.6306435952288103,0.8724145636633219,0.015859006584248637,0.48066864753414645,-4.252370464141084,0.25573751297317615,-0.5458884053971464,-0.6306435952288103,0.015859006584248637,0.48066864753414645,-4.252370464141084
797,3.233301,1.0054272529464325,0.2506875130176798,-0.8190136786685545,1.3207996047836315,0.04937291320671191,0.4890248144055647,-4.279670647092143,1.0054272529464325,0.2506875130176798,-0.8190136786685545,0.04937291320671191,0.4890248144055647,-4.279670647092143
798,3.266634,0.8638044336072256,-0.007603887559082689,-2.7854903782458726,2.9163629002450713,0.07816610639214142,0.4887713540215578,-4.372519397870212,0.8638044336072256,-0.007603887559082689,-2.7854903782458726,0.07816610639214142,0.4887713540215578,-4.372519397870212
799,3.299967,0.5606067457164179,-0.645486265130593,0.43126454417726445,0.9575602063992731,0.09685281104710693,0.46725536034595955,-4.358144056819151,0.5606067457164179,-0.645486265130593,0.43126454417726445,0.09685281104710693,0.46725536034595955,-4.358144056819151
800,3.3333,0.7758335553115648,-0.2942457936594274,-3.36543186386404,3.466212619408255,0.12271367094630718,0.4574472653059099,-4.4703239971373305,0.7758335553115648,-0.2942457936594274,-3.36543186386404,0.12271367094630718,0.4574472653059099,-4.4703239971373305
801,3.3666329999999998,1.1533460655125392,0.4569094202472056,-2.3850798706683807,2.6884157704141285,0.16115815534803646,0.47267742701100995,-4.549825864466319,1.1533460655125392,0.4569094202472056,-2.3850798706683807,0.16115815534803646,0.47267742701100995,-4.549825864466319
802,3.399966,0.7955433774014475,0.24994440725270767,-3.143646590922229,3.2523645799112315,0.18767600274695917,0.4810088239379645,-4.654613036281531,0.7955433774014475,0.24994440725270767,-3.143646590922229,0.18767600274695917,0.4810088239379645,-4.654613036281531
803,3.433299,0.7089875124875945,0.525234716877275,-1.719202495159247,1.9324057596784063,0.21130868350070803,0.49851647275563465,-4.711919213052674,0.7089875124875945,0.525234716877275,-1.719202495159247,0.21130868350070803,0.49851647275563465,-4.711919213052674
804,3.4666319999999997,0.22010494426121846,-0.12665310962869814,-2.9003255782761252,2.9114215869003917,0.21864544160776722,0.49429474465238127,-4.808595765553352,0.22010494426121846,-0.12665310962869814,-2.9003255782761252,0.21864544160776722,0.49429474465238127,-4.808595765553352
805,3.499965,0.0804362920942456,0.04772873336364692,-0.16258439285228324,0.1875678913714031,0.22132662453214474,0.4958856865215917,-4.814015191120297,0.0804362920942456,0.04772873336364692,-0.16258439285228324,0.22132662453214474,0.4958856865215917,-4.814015191120297
806,3.533298,0.7071497429993711,-2.716014587398697,-3.713373034630122,4.654668118384459,0.24489804691554262,0.40535277227983135,-4.937793054483622,0.7071497429993711,-2.716014587398697,-3.713373034630122,0.24489804691554262,0.40535277227983135,-4.937793054483622
