interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
0,0.0,0.09999999999999999,20000,0.014514973958333333,0.7310585379600525,0.2759733498096466
1,0.09999999999999999,0.19999999999999998,20000,0.007477213541666666,0.7310585379600525,0.27243003249168396
2,0.19999999999999998,0.3,20000,0.007926432291666667,0.7310585379600525,0.2726117670536041
