interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
0,0.0,0.09999999999999999,1526185,0.061162109375,0.7310585379600525,0.2976025938987732
1,0.09999999999999999,0.19999999999999998,1688889,0.04443359375,0.7310585379600525,0.2897087037563324
2,0.19999999999999998,0.3,1869692,0.033460286458333335,0.7310585379600525,0.2845776081085205
3,0.3,0.39999999999999997,1943123,0.02533528645833333,0.7310585379600525,0.2808239161968231
4,0.39999999999999997,0.5,1927340,0.020716145833333335,0.7310585379600525,0.2785877585411072
5,0.5,0.6,1896243,0.010211588541666667,0.7310585379600525,0.2739621102809906
6,0.6,0.7,1799809,0.013121744791666667,0.7310585379600525,0.2749922573566437
7,0.7,0.7999999999999999,1833478,0.00484375,0.7310585379600525,0.2712738811969757
8,0.7999999999999999,0.8999999999999999,1753583,0.008284505208333333,0.7310585379600525,0.27283215522766113
9,0.8999999999999999,1.0,1729343,0.006549479166666667,0.7310585379600525,0.2720479965209961
10,1.0,1.0999999999999999,1758124,0.005852864583333333,0.7310585379600525,0.27181896567344666
11,1.0999999999999999,1.2,1632509,0.022291666666666668,0.7310585379600525,0.27930188179016113
12,1.2,1.3,1664691,0.01654296875,0.7310585379600525,0.2768063545227051
13,1.3,1.4,1744834,0.013883463541666667,0.7310585379600525,0.27539950609207153
14,1.4,1.5,1811049,0.017213541666666665,0.7310585379600525,0.2769036591053009
15,1.5,1.5999999999999999,1945513,0.012451171875,0.7310585379600525,0.27474913001060486
16,1.5999999999999999,1.7,1958296,0.015569661458333333,0.7310585379600525,0.2762032151222229
17,1.7,1.7999999999999998,1948310,0.016025390625,0.7310585379600525,0.27645257115364075
18,1.7999999999999998,1.9,1785560,0.01587890625,0.7310585379600525,0.2763349115848541
19,1.9,2.0,1693027,0.015100911458333333,0.7310585379600525,0.276022344827652
20,2.0,2.1,1724894,0.014085286458333334,0.7310585379600525,0.2754461169242859
21,2.1,2.1999999999999997,1672833,0.012262369791666667,0.7310585379600525,0.2747432589530945
22,2.1999999999999997,2.3,1686103,0.012874348958333334,0.7310585379600525,0.27493590116500854
23,2.3,2.4,1755407,0.0025455729166666665,0.7310585379600525,0.2701931893825531
24,2.4,2.5,1746362,0.006194661458333334,0.7310585379600525,0.2719999849796295
25,2.5,2.6,1692977,0.003896484375,0.7310585379600525,0.27083489298820496
26,2.6,2.6999999999999997,1647769,0.005279947916666666,0.7310585379600525,0.2715027332305908
27,2.6999999999999997,2.8,1514462,0.014576822916666666,0.7310585379600525,0.27576470375061035
28,2.8,2.9,1294168,0.014095052083333334,0.7310585379600525,0.2755187749862671
29,2.9,3.0,1175066,0.0141796875,0.7310585379600525,0.27562010288238525
30,3.0,3.0999999999999996,1143977,0.01626953125,0.7310585379600525,0.2766989767551422
31,3.0999999999999996,3.1999999999999997,1131950,0.018404947916666668,0.7310585379600525,0.2776431143283844
32,3.1999999999999997,3.3,1247650,0.029010416666666667,0.7310585379600525,0.2825581729412079
33,3.3,3.4,1382610,0.04777994791666667,0.7310585379600525,0.29097262024879456
34,3.4,3.5,1469316,0.07056640625,0.7310585379600525,0.3014359474182129
35,3.5,3.5999999999999996,1389580,0.045260416666666664,0.7310585379600525,0.2899565100669861
36,3.5999999999999996,3.6999999999999997,1351879,0.04181966145833333,0.7310585379600525,0.2885304391384125
37,3.6999999999999997,3.8,1348562,0.06224934895833333,0.7310585379600525,0.2979637682437897
38,3.8,3.9,1387975,0.12713541666666667,0.7310585379600525,0.32784491777420044
39,3.9,4.0,1406250,0.0673046875,0.7310585379600525,0.3000296652317047
40,4.0,4.1,1379651,0.019729817708333333,0.7310585379600525,0.27826470136642456
41,4.1,4.2,1498064,0.020084635416666666,0.7310585379600525,0.27855613827705383
42,4.2,4.3,1281906,0.056031901041666665,0.7310585379600525,0.295059472322464
43,4.3,4.3999999999999995,1245957,0.05294270833333333,0.7310585379600525,0.29380112886428833
44,4.3999999999999995,4.5,1116571,0.07140299479166666,0.7310585379600525,0.30220523476600647
45,4.5,4.6,1011897,0.08849934895833333,0.7310585379600525,0.3099690079689026
46,4.6,4.7,1023952,0.06230143229166667,0.7310585379600525,0.2983531057834625
47,4.7,4.8,1101185,0.04046223958333333,0.7310585379600525,0.287705659866333
48,4.8,4.8999999999999995,1232090,0.029541015625,0.7310585379600525,0.2829960584640503
49,4.8999999999999995,5.0,1250937,0.050810546875,0.7310585379600525,0.2927439510822296
50,5.0,5.1,1110964,0.06753255208333334,0.7310585379600525,0.3003450334072113
51,5.1,5.2,1432877,0.12666015625,0.7310585379600525,0.32744431495666504
52,5.2,5.3,1334201,0.09715494791666666,0.7310585379600525,0.3137938678264618
53,5.3,5.3999999999999995,1272420,0.08706705729166667,0.7310585379600525,0.3094148635864258
