host_id,target_id,output,tested_points,valid_points,valid_fraction,rmse,mae_scalar,aepe
108,109,outlier,59,59,1.0,3.6454040383470847,1.638249324900898,1.6382493249008971
108,109,outlier_final,24,24,1.0,3.8041873444642937,1.618621397839109,1.6186213978391086
108,109,outlier_nonfinal,35,35,1.0,3.5324013407404053,1.6517084748861244,1.6517084748861242
110,111,active,263,263,1.0,6.695411107708803,3.6331226177574654,3.633122617757465
110,111,active_nonfinal,263,263,1.0,6.695411107708803,3.6331226177574654,3.633122617757465
110,111,all,3154,3154,1.0,9.49396466471775,7.03197827768895,7.03197827768895
110,111,all_final,104,104,1.0,6.40765671417636,3.4644119838137546,3.464411983813756
110,111,all_nonfinal,3050,3050,1.0,9.581691945943843,7.153626439840763,7.153626439840763
110,111,immature,2632,2632,1.0,9.995031562470155,7.745946308643437,7.74594630864344
110,111,immature_nonfinal,2632,2632,1.0,9.995031562470155,7.745946308643437,7.74594630864344
110,111,marginalized,216,216,1.0,6.064862757487403,3.1013043618717755,3.1013043618717755
110,111,marginalized_final,89,89,1.0,6.403787771852094,3.3937743820193687,3.39377438201937
110,111,marginalized_nonfinal,127,127,1.0,5.815589090146658,2.896345056414012,2.896345056414012
110,111,outlier,43,43,1.0,6.125582233602185,3.863623554579115,3.863623554579115
110,111,outlier_final,15,15,1.0,6.430564559682985,3.883528421127106,3.8835284211271075
110,111,outlier_nonfinal,28,28,1.0,5.955778025170825,3.85296023321412,3.85296023321412
112,113,active,200,200,1.0,5.498697931483521,2.06981181839008,2.0698118183900793
112,113,active_nonfinal,200,200,1.0,5.498697931483521,2.06981181839008,2.0698118183900793
112,113,all,3168,3168,1.0,12.66582114438595,9.373796047382292,9.373796047382294
112,113,all_final,81,81,1.0,5.205787275217644,1.9712789040863716,1.9712789040863716
112,113,all_nonfinal,3087,3087,1.0,12.80317504600107,9.568031191083934,9.568031191083934
112,113,immature,2759,2759,1.0,13.42759990216746,10.477129520188457,10.477129520188456
112,113,immature_nonfinal,2759,2759,1.0,13.42759990216746,10.477129520188457,10.477129520188456
112,113,marginalized,135,135,1.0,3.140179791641616,1.4122665639393055,1.4122665639393053
112,113,marginalized_final,54,54,1.0,3.0974244866373395,1.440951734363264,1.4409517343632632
112,113,marginalized_nonfinal,81,81,1.0,3.1683628116284672,1.3931431169899986,1.3931431169899982
112,113,outlier,74,74,1.0,6.7712610521831325,2.5022592175312957,2.5022592175312965
112,113,outlier_final,27,27,1.0,7.881153885289428,3.0319332435325883,3.031933243532588
112,113,outlier_nonfinal,47,47,1.0,6.042154054933049,2.1979783940837465,2.197978394083746
114,115,active,345,345,1.0,12.809942636356302,8.119181803706134,8.119181803706134
114,115,active_nonfinal,345,345,1.0,12.809942636356302,8.119181803706134,8.119181803706134
114,115,all,7639,7639,1.0,14.228502167522011,11.019483621201772,11.019483621201772
114,115,all_final,85,85,1.0,10.72519161145513,5.6186279928894205,5.6186279928894205
114,115,all_nonfinal,7554,7554,1.0,14.263027641987277,11.080255758930992,11.080255758930992
114,115,immature,6158,6158,1.0,15.009679698191976,12.335023520049303,12.335023520049303
114,115,immature_nonfinal,6158,6158,1.0,15.009679698191976,12.335023520049303,12.335023520049303
114,115,marginalized,903,903,1.0,9.105167554748016,4.2784711932836075,4.278471193283605
114,115,marginalized_final,70,70,1.0,10.56888520906303,5.2912603840762955,5.291260384076295
114,115,marginalized_nonfinal,833,833,1.0,8.97129525333608,4.193362857922876,4.1933628579228746
114,115,outlier,233,233,1.0,10.90414927810155,6.670314747136112,6.670314747136115
114,115,outlier_final,15,15,1.0,11.426384859443361,7.1463435006840115,7.1463435006840115
114,115,outlier_nonfinal,218,218,1.0,10.867292859029636,6.637560475103,6.637560475103003
116,117,active,413,413,1.0,10.650623200798218,7.904277093240058,7.90427709324006
116,117,active_nonfinal,413,413,1.0,10.650623200798218,7.904277093240058,7.90427709324006
116,117,all,6431,6431,1.0,11.497698994184292,8.697419516181334,8.697419516181334
116,117,all_final,101,101,1.0,8.222744784290423,5.3785596019041995,5.3785596019041995
116,117,all_nonfinal,6330,6330,1.0,11.542424450284232,8.750374468999976,8.750374468999976
116,117,immature,5110,5110,1.0,12.229140701736252,9.588604287482216,9.58860428748222
116,117,immature_nonfinal,5110,5110,1.0,12.229140701736252,9.588604287482216,9.58860428748222
116,117,marginalized,747,747,1.0,6.034088827921131,3.7724272283137865,3.7724272283137865
116,117,marginalized_final,86,86,1.0,8.058208789600389,5.2801950035160266,5.2801950035160266
116,117,marginalized_nonfinal,661,661,1.0,5.718305878100519,3.5762577447019974,3.5762577447019983
116,117,outlier,161,161,1.0,8.597956426966029,5.297313170618864,5.297313170618865
116,117,outlier_final,15,15,1.0,9.108896842907365,5.942516632663063,5.942516632663061
116,117,outlier_nonfinal,146,146,1.0,8.543731814523088,5.231025143696517,5.231025143696517
118,119,active,32,32,1.0,18.824514819486122,15.502860295774697,15.502860295774699
118,119,active_nonfinal,32,32,1.0,18.824514819486122,15.502860295774697,15.502860295774699
118,119,all,1839,1839,1.0,22.980318708438027,17.399295127209946,17.399295127209946
118,119,all_final,15,15,1.0,19.265505275478162,14.70171294881851,14.701712948818512
118,119,all_nonfinal,1824,1824,1.0,23.008381836574678,17.42147919117698,17.42147919117698
118,119,immature,1775,1775,1.0,23.149890835722168,17.53806852370067,17.53806852370067
118,119,immature_final,2,2,1.0,25.4176016596958,19.53226716453476,19.532267164534755
118,119,immature_nonfinal,1773,1773,1.0,23.147207340392587,17.535819004647276,17.535819004647276
118,119,marginalized,30,30,1.0,14.841825515355383,10.281515862117784,10.281515862117784
118,119,marginalized_final,12,12,1.0,16.56456417783242,12.509467323513936,12.50946732351394
118,119,marginalized_nonfinal,18,18,1.0,13.572390483848851,8.796214887853685,8.796214887853687
118,119,outlier,2,2,1.0,31.347552021040904,31.347552021040904,31.3475520210409
118,119,outlier_final,1,1,1.0,31.347552021040904,31.347552021040904,31.3475520210409
118,119,outlier_nonfinal,1,1,1.0,31.347552021040904,31.347552021040904,31.3475520210409
120,121,active,96,96,1.0,15.201363684359551,11.197084569618653,11.197084569618653
120,121,active_nonfinal,96,96,1.0,15.201363684359551,11.197084569618653,11.197084569618653
120,121,all,2470,2470,1.0,14.421706415469732,10.435891747166387,10.435891747166387
120,121,all_final,34,34,1.0,14.48698861911182,10.362652580223836,10.362652580223838
120,121,all_nonfinal,2436,2436,1.0,14.420793160526342,10.436913968708277,10.436913968708277
120,121,immature,2274,2274,1.0,14.46252053789462,10.499226949794371,10.49922694979437
120,121,immature_final,1,1,1.0,15.587062295480258,15.587062295480258,15.587062295480257
120,121,immature_nonfinal,2273,2273,1.0,14.46200655539619,10.496988570847744,10.496988570847742
120,121,marginalized,42,42,1.0,13.456178354138615,9.130691885546314,9.130691885546316
120,121,marginalized_final,19,19,1.0,14.107680955116283,9.782630728486982,9.782630728486984
120,121,marginalized_nonfinal,23,23,1.0,12.893173675878892,8.592133710943154,8.592133710943155
120,121,outlier,58,58,1.0,11.959479569729972,7.6379543757282455,7.637954375728245
120,121,outlier_final,14,14,1.0,14.907365022532884,10.77665297077696,10.77665297077696
120,121,outlier_nonfinal,44,44,1.0,10.854908132393822,6.6392775500309265,6.6392775500309265
122,123,active,169,169,1.0,10.253838128033566,7.031798167250263,7.0317981672502645
122,123,active_nonfinal,169,169,1.0,10.253838128033566,7.031798167250263,7.0317981672502645
122,123,all,5468,5468,1.0,14.14082064580131,10.22345652213994,10.22345652213994
122,123,all_final,33,33,1.0,10.238999847869428,7.385760633046265,7.385760633046264
122,123,all_nonfinal,5435,5435,1.0,14.161228358696722,10.24068632238651,10.24068632238651
122,123,immature,4840,4840,1.0,14.566675284099778,10.59496828608236,10.59496828608236
122,123,immature_nonfinal,4840,4840,1.0,14.566675284099778,10.59496828608236,10.59496828608236
122,123,marginalized,323,323,1.0,8.648403801692501,5.795248257070081,5.795248257070081
122,123,marginalized_final,23,23,1.0,8.451195148081919,5.546509997568579,5.546509997568578
122,123,marginalized_nonfinal,300,300,1.0,8.663337855492074,5.814318190298531,5.814318190298531
122,123,outlier,136,136,1.0,13.416124632040805,11.48510794943893,11.485107949438929
122,123,outlier_final,10,10,1.0,13.479253700713398,11.616037094644938,11.61603709464494
122,123,outlier_nonfinal,126,126,1.0,13.411101660443785,11.474716747438455,11.474716747438453
124,125,active,242,242,1.0,7.297811826626165,3.814998281154009,3.814998281154009
124,125,active_nonfinal,242,242,1.0,7.297811826626165,3.814998281154009,3.814998281154009
124,125,all,2328,2328,1.0,11.063332908958834,7.031022658190204,7.0310226581902056
124,125,all_final,86,86,1.0,8.031708725413772,4.382013620961409,4.38201362096141
124,125,all_nonfinal,2242,2242,1.0,11.163237709189083,7.132634958458572,7.132634958458573
124,125,immature,1906,1906,1.0,11.722931917883237,7.709322665483966,7.709322665483966
124,125,immature_final,3,3,1.0,17.47907179009314,13.632171925832898,13.6321719258329
124,125,immature_nonfinal,1903,1903,1.0,11.711624336491713,7.699985541058823,7.699985541058823
124,125,marginalized,150,150,1.0,3.3282090532699105,2.024939278602017,2.024939278602016
124,125,marginalized_final,70,70,1.0,3.3434562707537996,1.9852455056100298,1.9852455056100298
124,125,marginalized_nonfinal,80,80,1.0,3.3148102074801464,2.0596713299700053,2.059671329970005
124,125,outlier,30,30,1.0,16.787778047178612,14.909375734159633,14.909375734159633
124,125,outlier_final,13,13,1.0,17.2061143737417,15.15303617172926,15.15303617172926
124,125,outlier_nonfinal,17,17,1.0,16.460701719890164,14.723047164253446,14.723047164253446
125,126,active,214,214,1.0,9.635459522557573,5.111898414589924,5.111898414589924
125,126,active_nonfinal,214,214,1.0,9.635459522557573,5.111898414589924,5.111898414589924
125,126,all,2295,2295,1.0,13.199934156222607,8.786521617699682,8.786521617699679
125,126,all_final,77,77,1.0,9.92675001754976,5.517040916816347,5.517040916816347
125,126,all_nonfinal,2218,2218,1.0,13.29910473966109,8.900024779993652,8.900024779993648
125,126,immature,1916,1916,1.0,13.780327727469592,9.470070873796494,9.470070873796493
125,126,immature_final,1,1,1.0,22.413682258925178,22.413682258925178,22.413682258925174
125,126,immature_nonfinal,1915,1915,1.0,13.774405960935729,9.46331180779904,9.463311807799037
125,126,marginalized,107,107,1.0,3.7784694859946577,2.1920147499654217,2.1920147499654226
125,126,marginalized_final,53,53,1.0,3.7856172074327428,2.185115583381224,2.1851155833812244
125,126,marginalized_nonfinal,54,54,1.0,3.771440957235306,2.1987861542054676,2.1987861542054685
125,126,outlier,58,58,1.0,15.886181521338642,11.929646197554382,11.929646197554382
125,126,outlier_final,23,23,1.0,16.584038224007582,12.460319235509942,12.460319235509942
125,126,outlier_nonfinal,35,35,1.0,15.410392435277945,11.580918201183588,11.580918201183588
126,127,active,242,242,1.0,12.585585527713263,7.563159202179206,7.563159202179206
126,127,active_nonfinal,242,242,1.0,12.585585527713263,7.563159202179206,7.563159202179206
126,127,all,2402,2402,1.0,15.26505331376263,10.722134147984438,10.722134147984438
126,127,all_final,89,89,1.0,12.778470420781375,7.850770653057864,7.850770653057864
126,127,all_nonfinal,2313,2313,1.0,15.352688143406143,10.832618951723509,10.832618951723509
126,127,immature,1959,1959,1.0,15.768019148261093,11.364468173499768,11.364468173499764
126,127,immature_nonfinal,1959,1959,1.0,15.768019148261093,11.364468173499768,11.364468173499764
126,127,marginalized,130,130,1.0,6.517601519617845,3.589002228042707,3.589002228042707
126,127,marginalized_final,61,61,1.0,6.66992664679215,3.637718486518653,3.637718486518653
126,127,marginalized_nonfinal,69,69,1.0,6.37990917433347,3.545934231419045,3.545934231419045
126,127,outlier,71,71,1.0,20.139349064417065,16.82701767605131,16.82701767605131
126,127,outlier_final,28,28,1.0,20.54523324133758,17.029205730161138,17.029205730161138
126,127,outlier_nonfinal,43,43,1.0,19.870595888866855,16.69536033849141,16.69536033849141
127,128,active,669,669,1.0,10.530335421578389,6.473664599465509,6.4736645994655095
127,128,active_nonfinal,669,669,1.0,10.530335421578389,6.473664599465509,6.4736645994655095
127,128,all,4558,4558,1.0,13.644801998297556,9.410146259411933,9.410146259411931
127,128,all_final,120,120,1.0,10.48061154908369,6.319850990705843,6.319850990705843
127,128,all_nonfinal,4438,4438,1.0,13.720230479345545,9.493705392409847,9.493705392409844
127,128,immature,3257,3257,1.0,14.829094609239192,10.757290693566505,10.757290693566503
127,128,immature_final,2,2,1.0,24.4975327571416,24.1190295144065,24.1190295144065
127,128,immature_nonfinal,3255,3255,1.0,14.821215215676265,10.749080715796405,10.749080715796403
127,128,marginalized,470,470,1.0,6.279282170072378,3.6704906175620864,3.670490617562086
127,128,marginalized_final,94,94,1.0,7.683045068294193,4.427318220941101,4.4273182209411
127,128,marginalized_nonfinal,376,376,1.0,5.8761752300179175,3.4812837167173343,3.4812837167173343
127,128,outlier,162,162,1.0,15.649408846351411,11.104559593560873,11.104559593560873
127,128,outlier_final,24,24,1.0,16.370940880801292,12.249006128642703,12.249006128642703
127,128,outlier_nonfinal,138,138,1.0,15.520501314455444,10.90552541354664,10.90552541354664
128,129,active,260,260,1.0,7.459892371831731,4.382737554194088,4.382737554194088
128,129,active_nonfinal,260,260,1.0,7.459892371831731,4.382737554194088,4.382737554194088
128,129,all,2130,2130,1.0,12.534209080260725,8.465698546252858,8.46569854625286
128,129,all_final,134,134,1.0,7.614630926435171,4.418010124386212,4.4180101243862095
128,129,all_nonfinal,1996,1996,1.0,12.796913714390172,8.73743714772087,8.73743714772087
128,129,immature,1602,1602,1.0,13.836105576296955,9.852315787561432,9.852315787561434
128,129,immature_final,2,2,1.0,23.128852315826975,22.332280594407976,22.332280594407976
128,129,immature_nonfinal,1600,1600,1.0,13.820580126337845,9.836715831552874,9.836715831552874
128,129,marginalized,232,232,1.0,6.7771311137544314,3.962110711108827,3.962110711108827
128,129,marginalized_final,114,114,1.0,6.809102548075104,3.9688202990367403,3.9688202990367385
128,129,marginalized_nonfinal,118,118,1.0,6.746099555246551,3.9556285668394824,3.9556285668394815
128,129,outlier,36,36,1.0,8.864095180002165,5.272404521597125,5.272404521597126
128,129,outlier_final,18,18,1.0,8.864095180002165,5.272404521597126,5.272404521597126
128,129,outlier_nonfinal,18,18,1.0,8.864095180002165,5.272404521597126,5.272404521597126
129,130,active,390,390,1.0,6.836737018295854,3.56640906461188,3.56640906461188
129,130,active_nonfinal,390,390,1.0,6.836737018295854,3.56640906461188,3.56640906461188
129,130,all,2933,2933,1.0,12.615684809407343,8.240813145259866,8.240813145259866
129,130,all_final,138,138,1.0,6.791011627149902,3.567902960260153,3.5679029602601524
129,130,all_nonfinal,2795,2795,1.0,12.834976100517224,8.471532861012976,8.471532861012976
129,130,immature,2246,2246,1.0,13.923237537776792,9.67316704894019,9.673167048940186
129,130,immature_nonfinal,2246,2246,1.0,13.923237537776792,9.67316704894019,9.673167048940186
129,130,marginalized,251,251,1.0,5.119330131942388,2.9971112642648743,2.9971112642648743
129,130,marginalized_final,118,118,1.0,5.112390042523844,2.946742795390753,2.946742795390752
129,130,marginalized_nonfinal,133,133,1.0,5.125479637353657,3.0417990787547002,3.0417990787546993
129,130,outlier,46,46,1.0,11.972996661518154,6.547767404311927,6.547767404311927
129,130,outlier_final,20,20,1.0,12.806543251865259,7.232747932989613,7.232747932989613
129,130,outlier_nonfinal,26,26,1.0,11.290007248364903,6.0208593053290915,6.0208593053290915
130,131,active,424,424,1.0,6.85398368953471,4.058866128139746,4.058866128139745
130,131,active_nonfinal,424,424,1.0,6.85398368953471,4.058866128139746,4.058866128139745
130,131,all,3055,3055,1.0,12.27580148990092,8.305597330875838,8.305597330875838
130,131,all_final,149,149,1.0,6.535944666033045,3.908621067434083,3.908621067434083
130,131,all_nonfinal,2906,2906,1.0,12.499264685206503,8.531044496482448,8.531044496482448
130,131,immature,2316,2316,1.0,13.582313249937451,9.687015951440417,9.687015951440417
130,131,immature_final,1,1,1.0,8.442433213963795,8.442433213963795,8.442433213963795
130,131,immature_nonfinal,2315,2315,1.0,13.584113282617956,9.687553568173668,9.687553568173668
130,131,marginalized,292,292,1.0,6.079813424330331,3.4846337580764697,3.4846337580764697
130,131,marginalized_final,138,138,1.0,6.154525977579905,3.527651651702861,3.527651651702861
130,131,marginalized_nonfinal,154,154,1.0,6.012074490708473,3.44608525599568,3.44608525599568
130,131,outlier,23,23,1.0,10.233004207356991,8.695591591307606,8.695591591307604
130,131,outlier_final,10,10,1.0,10.327644596740225,8.71261778987199,8.71261778987199
130,131,outlier_nonfinal,13,13,1.0,10.159604013759969,8.682494515488848,8.682494515488846
131,132,active,779,779,1.0,6.692547121160751,3.7692654332031297,3.7692654332031297
131,132,active_nonfinal,779,779,1.0,6.692547121160751,3.7692654332031297,3.7692654332031297
131,132,all,8822,8822,1.0,8.91167922538533,6.146214316690381,6.146214316690381
131,132,all_final,148,148,1.0,6.343506595723086,3.710526498657667,3.710526498657668
131,132,all_nonfinal,8674,8674,1.0,8.949106091401454,6.187773204985147,6.187773204985147
131,132,immature,6153,6153,1.0,9.81918152103777,7.201963504639752,7.201963504639752
131,132,immature_nonfinal,6153,6153,1.0,9.81918152103777,7.201963504639752,7.201963504639752
131,132,marginalized,1504,1504,1.0,5.079349798494074,2.9373264220724793,2.9373264220724793
131,132,marginalized_final,122,122,1.0,5.398161620552289,3.033912279042676,3.033912279042677
131,132,marginalized_nonfinal,1382,1382,1.0,5.050239106627443,2.9288000294890035,2.9288000294890035
131,132,outlier,386,386,1.0,9.341219051634704,6.617162037647097,6.617162037647097
131,132,outlier_final,26,26,1.0,9.60855603111848,6.885408606081858,6.885408606081858
131,132,outlier_nonfinal,360,360,1.0,9.321614525001499,6.597788674371255,6.597788674371255
132,133,active,323,323,1.0,4.594535979986102,2.7944009384213606,2.79440093842136
132,133,active_nonfinal,323,323,1.0,4.594535979986102,2.7944009384213606,2.79440093842136
132,133,all,3288,3288,1.0,8.87006676468185,6.22990467445965,6.229904674459649
132,133,all_final,125,125,1.0,4.498315597257501,2.7950545403155385,2.795054540315538
132,133,all_nonfinal,3163,3163,1.0,8.999318239858024,6.365648040494426,6.365648040494424
132,133,immature,2665,2665,1.0,9.611877652066548,7.041690350970831,7.041690350970833
132,133,immature_nonfinal,2665,2665,1.0,9.611877652066548,7.041690350970831,7.041690350970833
132,133,marginalized,244,244,1.0,4.200135634287218,2.4726403679688365,2.472640367968836
132,133,marginalized_final,105,105,1.0,4.348779874156025,2.561811161726058,2.5618111617260566
132,133,marginalized_nonfinal,139,139,1.0,4.084265235265784,2.405281135274532,2.4052811352745325
132,133,outlier,56,56,1.0,4.921017429559712,3.784036274848694,3.7840362748486926
132,133,outlier_final,20,20,1.0,5.213479309494247,4.019582277910312,4.019582277910314
132,133,outlier_nonfinal,36,36,1.0,4.750765353963783,3.6531773842589064,3.653177384258905
133,134,active,441,441,1.0,5.0176461025614545,2.839026443270182,2.839026443270182
133,134,active_nonfinal,441,441,1.0,5.0176461025614545,2.839026443270182,2.839026443270182
133,134,all,4111,4111,1.0,8.75865936251783,6.156600454628782,6.156600454628782
133,134,all_final,133,133,1.0,5.428704614289231,3.0036494619893785,3.0036494619893785
133,134,all_nonfinal,3978,3978,1.0,8.848369357426506,6.26201585986283,6.26201585986283
133,134,immature,3320,3320,1.0,9.423996819537937,6.938022282235808,6.938022282235808
133,134,immature_final,1,1,1.0,23.31721452942,23.31721452942,23.31721452942
133,134,immature_nonfinal,3319,3319,1.0,9.416722491988976,6.93308730415591,6.93308730415591
133,134,marginalized,301,301,1.0,4.00123037291996,2.2181328629146218,2.218132862914621
133,134,marginalized_final,117,117,1.0,4.342677041998103,2.3854853382728,2.3854853382728
133,134,marginalized_nonfinal,184,184,1.0,3.768056858814706,2.11171851717056,2.111718517170559
133,134,outlier,49,49,1.0,9.683675324034626,7.2628946680928195,7.262894668092822
133,134,outlier_final,15,15,1.0,8.829660866627892,6.471091955816648,6.471091955816648
133,134,outlier_nonfinal,34,34,1.0,10.037373039252207,7.6122193940970115,7.612219394097013
134,135,active,745,745,1.0,5.682852355622083,3.1302237508482276,3.1302237508482276
134,135,active_nonfinal,745,745,1.0,5.682852355622083,3.1302237508482276,3.1302237508482276
134,135,all,6863,6863,1.0,9.677848016533048,6.639563754744762,6.639563754744765
134,135,all_final,143,143,1.0,6.305335888957251,3.5694552411698823,3.569455241169882
134,135,all_nonfinal,6720,6720,1.0,9.736929469012091,6.704894932935417,6.704894932935421
134,135,immature,5289,5289,1.0,10.47369267455465,7.556680632170871,7.556680632170873
134,135,immature_nonfinal,5289,5289,1.0,10.47369267455465,7.556680632170871,7.556680632170873
134,135,marginalized,613,613,1.0,5.067977608181323,2.865715324997565,2.8657153249975647
134,135,marginalized_final,116,116,1.0,4.819210953063598,2.6993413838362623,2.699341383836262
134,135,marginalized_nonfinal,497,497,1.0,5.124301837968303,2.9045470698158953,2.9045470698158944
134,135,outlier,216,216,1.0,10.273014445962914,6.996953688223386,6.996953688223389
134,135,outlier_final,27,27,1.0,10.525475528631185,7.307722183788398,7.307722183788396
134,135,outlier_nonfinal,189,189,1.0,10.236440308677954,6.9525581888569565,6.952558188856958
135,136,active,382,382,1.0,6.818778834778467,4.181255830970937,4.181255830970937
135,136,active_nonfinal,382,382,1.0,6.818778834778467,4.181255830970937,4.181255830970937
135,136,all,3162,3162,1.0,9.53082691352702,6.552198404939916,6.552198404939918
135,136,all_final,138,138,1.0,6.735411127359708,4.128562565005509,4.128562565005509
135,136,all_nonfinal,3024,3024,1.0,9.639072699407787,6.66280083414327,6.662800834143272
135,136,immature,2475,2475,1.0,10.17685256447273,7.225063437025443,7.225063437025445
135,136,immature_nonfinal,2475,2475,1.0,10.17685256447273,7.225063437025443,7.225063437025445
135,136,marginalized,253,253,1.0,5.47251829593483,3.2974027748670833,3.2974027748670824
135,136,marginalized_final,116,116,1.0,5.625891031513099,3.3527379670601873,3.3527379670601873
135,136,marginalized_nonfinal,137,137,1.0,5.33921185722131,3.2505496194335053,3.2505496194335053
135,136,outlier,52,52,1.0,10.33624881131987,7.779552313649284,7.779552313649284
135,136,outlier_final,22,22,1.0,10.848124918218714,8.219274081444475,8.219274081444475
135,136,outlier_nonfinal,30,30,1.0,9.944140888225729,7.45708968393281,7.45708968393281
136,137,active,340,340,1.0,7.014774004422196,3.5274185671570915,3.5274185671570915
136,137,active_nonfinal,340,340,1.0,7.014774004422196,3.5274185671570915,3.5274185671570915
136,137,all,3141,3141,1.0,10.245406203101034,7.00255158386076,7.002551583860759
136,137,all_final,119,119,1.0,7.0984002806233795,3.588761397001192,3.588761397001191
136,137,all_nonfinal,3022,3022,1.0,10.349765002535177,7.136979456870785,7.136979456870783
136,137,immature,2543,2543,1.0,10.84401131509115,7.794198266141406,7.794198266141406
136,137,immature_nonfinal,2543,2543,1.0,10.84401131509115,7.794198266141406,7.794198266141406
136,137,marginalized,203,203,1.0,4.6603897539146315,2.271289423817422,2.2712894238174215
136,137,marginalized_final,98,98,1.0,4.680216827697902,2.259995596648307,2.259995596648307
136,137,marginalized_nonfinal,105,105,1.0,4.641808076842828,2.281830329175264,2.2818303291752637
136,137,outlier,55,55,1.0,13.162097579069078,9.344986695285547,9.344986695285545
136,137,outlier_final,21,21,1.0,13.539102105721865,9.789668465314648,9.789668465314648
136,137,outlier_nonfinal,34,34,1.0,12.923748881350491,9.070330307914631,9.07033030791463
137,138,active,822,822,1.0,7.814219151875447,4.621277736631839,4.621277736631839
137,138,active_nonfinal,822,822,1.0,7.814219151875447,4.621277736631839,4.621277736631839
137,138,all,9007,9007,1.0,10.36892060786381,7.091662522260553,7.0916625222605525
137,138,all_final,143,143,1.0,6.781691797032102,3.880405309947625,3.880405309947624
137,138,all_nonfinal,8864,8864,1.0,10.416671621847879,7.143468679905041,7.14346867990504
137,138,immature,6279,6279,1.0,11.59130420864781,8.504806578347242,8.504806578347242
137,138,immature_nonfinal,6279,6279,1.0,11.59130420864781,8.504806578347242,8.504806578347242
137,138,marginalized,1576,1576,1.0,5.7255591011057785,3.0842004037485258,3.084200403748526
137,138,marginalized_final,122,122,1.0,6.393812657329162,3.5398594366737997,3.5398594366737983
137,138,marginalized_nonfinal,1454,1454,1.0,5.66590541997652,3.0459676650849166,3.045967665084917
137,138,outlier,330,330,1.0,8.32844749267197,5.495556656786307,5.495556656786307
137,138,outlier_final,21,21,1.0,8.699478974118128,5.858814668966993,5.858814668966993
137,138,outlier_nonfinal,309,309,1.0,8.302630065959201,5.470869219065291,5.470869219065291
138,139,active,324,324,1.0,8.600854434336776,5.122787590585161,5.122787590585161
138,139,active_nonfinal,324,324,1.0,8.600854434336776,5.122787590585161,5.122787590585161
138,139,all,3326,3326,1.0,10.102441508406924,7.071653416596556,7.071653416596553
138,139,all_final,119,119,1.0,8.144019299059355,4.785996315712397,4.785996315712397
138,139,all_nonfinal,3207,3207,1.0,10.167855830701177,7.156465763027868,7.1564657630278665
138,139,immature,2731,2731,1.0,10.472246564489248,7.56710058000764,7.567100580007638
138,139,immature_nonfinal,2731,2731,1.0,10.472246564489248,7.56710058000764,7.567100580007638
138,139,marginalized,228,228,1.0,7.899846566397616,4.429604607273746,4.429604607273747
138,139,marginalized_final,105,105,1.0,8.20661856972366,4.667041630303346,4.667041630303346
138,139,marginalized_nonfinal,123,123,1.0,7.6282133037482875,4.226914465663117,4.226914465663117
138,139,outlier,43,43,1.0,6.378411391763866,4.2984779021236275,4.298477902123628
138,139,outlier_final,14,14,1.0,7.658231865276483,5.678156456280287,5.678156456280286
138,139,outlier_nonfinal,29,29,1.0,5.657885728902887,3.632426186323861,3.6324261863238614
139,140,active,238,238,1.0,7.100410243808229,4.051209521255096,4.051209521255095
139,140,active_nonfinal,238,238,1.0,7.100410243808229,4.051209521255096,4.051209521255095
139,140,all,2954,2954,1.0,11.14533544747409,8.212928738470069,8.212928738470069
139,140,all_final,89,89,1.0,6.6929600074741895,3.8262732376422304,3.826273237642231
139,140,all_nonfinal,2865,2865,1.0,11.25547587642007,8.349198315982694,8.349198315982694
139,140,immature,2510,2510,1.0,11.752321928589604,8.981819047670681,8.981819047670681
139,140,immature_nonfinal,2510,2510,1.0,11.752321928589604,8.981819047670681,8.981819047670681
139,140,marginalized,177,177,1.0,5.819171766836475,3.092097745023673,3.092097745023673
139,140,marginalized_final,78,78,1.0,6.140084664644509,3.2439979983904266,3.243997998390427
139,140,marginalized_nonfinal,99,99,1.0,5.553285162449201,2.972418757522592,2.972418757522592
139,140,outlier,29,29,1.0,8.856972877249703,7.0736729951468345,7.073672995146834
139,140,outlier_final,11,11,1.0,9.752242726417268,7.955134025064117,7.955134025064115
139,140,outlier_nonfinal,18,18,1.0,8.262245012899292,6.5350023657529395,6.535002365752939
140,141,active,300,300,1.0,11.189070924970864,7.666163754543384,7.666163754543384
140,141,active_nonfinal,300,300,1.0,11.189070924970864,7.666163754543384,7.666163754543384
140,141,all,4569,4569,1.0,11.848876753230659,8.963279396950712,8.963279396950712
140,141,all_final,57,57,1.0,11.24278478953026,7.706614569294891,7.706614569294891
140,141,all_nonfinal,4512,4512,1.0,11.856335324237596,8.979154816980932,8.979154816980932
140,141,immature,3887,3887,1.0,11.973645642184641,9.206840719943276,9.206840719943276
140,141,immature_nonfinal,3887,3887,1.0,11.973645642184641,9.206840719943276,9.206840719943276
140,141,marginalized,218,218,1.0,7.878954920747269,5.195912950004124,5.195912950004123
140,141,marginalized_final,38,38,1.0,9.19531337554911,6.281862156822835,6.281862156822835
140,141,marginalized_nonfinal,180,180,1.0,7.57185759293273,4.966657006342393,4.966657006342392
140,141,outlier,164,164,1.0,14.207744673796817,10.571192297464913,10.571192297464913
140,141,outlier_final,19,19,1.0,14.494587035234025,10.556119394239003,10.556119394239001
140,141,outlier_nonfinal,145,145,1.0,14.169728154566107,10.573167367542792,10.573167367542792
