host_id,target_id,output,tested_points,valid_points,valid_fraction,rmse,mae_scalar,aepe
69,70,immature_nonfinal,1492,1492,1.0,3.1267183149227127,0.8007765106556722,0.8007765106556717
69,70,marginalized,1312,1312,1.0,0.20427641425780305,0.11323685210460208,0.11323685210460196
69,70,marginalized_final,651,651,1.0,0.20162008071779977,0.11266633503454243,0.11266633503454249
69,70,marginalized_nonfinal,661,661,1.0,0.20685922338570084,0.11379873805408584,0.11379873805408586
69,70,outlier,90,90,1.0,0.8455789087837668,0.4225675493494292,0.4225675493494294
69,70,outlier_final,42,42,1.0,0.8498257226560807,0.41741287413946987,0.4174128741394699
69,70,outlier_nonfinal,48,48,1.0,0.8418453727142892,0.42707789015814374,0.4270778901581436
70,71,active,1037,1037,1.0,0.8860394310785702,0.22223588727232993,0.22223588727232998
70,71,active_nonfinal,1037,1037,1.0,0.8860394310785702,0.22223588727232993,0.22223588727232998
70,71,all,3823,3823,1.0,2.0078434134790606,0.42235468189492503,0.4223546818949253
70,71,all_final,703,703,1.0,0.7583975391331954,0.1815652210397887,0.18156522103978867
70,71,all_nonfinal,3120,3120,1.0,2.193217574511693,0.4766094866965805,0.47660948669658076
70,71,immature,1437,1437,1.0,3.097822254402877,0.788278109115012,0.7882781091150123
70,71,immature_final,37,37,1.0,0.11613631141873498,0.07183862438220097,0.07183862438220083
70,71,immature_nonfinal,1400,1400,1.0,3.138434023257212,0.8072125812115226,0.807212581211523
70,71,marginalized,1218,1218,1.0,0.20611756856533697,0.10566780927419052,0.10566780927419052
70,71,marginalized_final,604,604,1.0,0.20663545204199427,0.10569629518030041,0.1056962951803004
70,71,marginalized_nonfinal,614,614,1.0,0.20560684692423323,0.10563978730791948,0.10563978730791944
70,71,outlier,131,131,1.0,2.402515991559704,0.9369793838829343,0.9369793838829338
70,71,outlier_final,62,62,1.0,2.469339463680456,0.9861574032246532,0.986157403224653
70,71,outlier_nonfinal,69,69,1.0,2.3408451550778633,0.8927904389671859,0.8927904389671858
71,72,active,1053,1053,1.0,0.7922460263949069,0.19957033961473336,0.19957033961473342
71,72,active_nonfinal,1053,1053,1.0,0.7922460263949069,0.19957033961473336,0.19957033961473342
71,72,all,3696,3696,1.0,2.6407741729093064,0.5572551780746701,0.557255178074671
71,72,all_final,690,690,1.0,0.6883172835433564,0.16902249798070493,0.16902249798070498
71,72,all_nonfinal,3006,3006,1.0,2.9095846746901066,0.646370463924582,0.6463704639245826
71,72,immature,1266,1266,1.0,4.395491648712885,1.276236808582353,1.2762368085823532
71,72,immature_final,10,10,1.0,0.15192067959451377,0.0898986494967117,0.08989864949671192
71,72,immature_nonfinal,1256,1256,1.0,4.412934113972599,1.2856821760909967,1.2856821760909969
71,72,marginalized,1249,1249,1.0,0.405338538329036,0.12298238162869142,0.12298238162869145
71,72,marginalized_final,619,619,1.0,0.4068961874133301,0.1230942317074863,0.12309423170748637
71,72,marginalized_nonfinal,630,630,1.0,0.4038022342240752,0.1228724844877798,0.12287248448777988
71,72,outlier,128,128,1.0,1.8730475979442043,0.626146689298204,0.626146689298204
71,72,outlier_final,61,61,1.0,1.9171078036588243,0.6480525849964799,0.6480525849964796
71,72,outlier_nonfinal,67,67,1.0,1.8320117510509184,0.6062025156027593,0.606202515602759
72,73,active,3509,3509,1.0,0.4184612637547973,0.13377712355182556,0.13377712355182558
72,73,active_nonfinal,3509,3509,1.0,0.4184612637547973,0.13377712355182556,0.13377712355182558
72,73,all,7054,7054,1.0,2.4892660473461463,0.505083279431918,0.5050832794319179
72,73,all_nonfinal,7054,7054,1.0,2.4892660473461463,0.505083279431918,0.5050832794319179
72,73,immature,2422,2422,1.0,4.1978212908384664,1.18793952759138,1.1879395275913802
72,73,immature_nonfinal,2422,2422,1.0,4.1978212908384664,1.18793952759138,1.1879395275913802
72,73,marginalized,827,827,1.0,0.22242033860806854,0.11351717970789173,0.11351717970789177
72,73,marginalized_nonfinal,827,827,1.0,0.22242033860806854,0.11351717970789173,0.11351717970789177
72,73,outlier,296,296,1.0,1.1249435316184149,0.41339622677241045,0.41339622677241045
72,73,outlier_nonfinal,296,296,1.0,1.1249435316184149,0.41339622677241045,0.41339622677241045
73,74,active,1170,1170,1.0,1.3439925488555093,0.28016172776480774,0.2801617277648077
73,74,active_nonfinal,1170,1170,1.0,1.3439925488555093,0.28016172776480774,0.2801617277648077
73,74,all,3693,3693,1.0,2.9684671281539527,0.7068002855320963,0.7068002855320964
73,74,all_final,687,687,1.0,1.2897595228820056,0.2745104457756485,0.27451044577564865
73,74,all_nonfinal,3006,3006,1.0,3.2319490088168634,0.8055970652768337,0.8055970652768338
73,74,immature,1134,1134,1.0,4.9665133665896155,1.6491089702600228,1.6491089702600228
73,74,immature_final,9,9,1.0,0.060625376537144476,0.04489762774115036,0.044897627741150525
73,74,immature_nonfinal,1125,1125,1.0,4.986336897682223,1.661942661000174,1.661942661000174
73,74,marginalized,1279,1279,1.0,0.19568669218603355,0.1166063430959251,0.11660634309592521
73,74,marginalized_final,634,634,1.0,0.1955691389040321,0.11640985396961634,0.11640985396961634
73,74,marginalized_nonfinal,645,645,1.0,0.19580217190335808,0.11679948124488627,0.11679948124488627
73,74,outlier,110,110,1.0,4.678836947550528,2.3926831626422924,2.392683162642293
73,74,outlier_final,44,44,1.0,5.041934702796259,2.59956250412417,2.5995625041241697
73,74,outlier_nonfinal,66,66,1.0,4.4202324529485,2.254763601654374,2.2547636016543744
74,75,active,1113,1113,1.0,1.7345371325552983,0.32616673318220735,0.32616673318220735
74,75,active_nonfinal,1113,1113,1.0,1.7345371325552983,0.32616673318220735,0.32616673318220735
74,75,all,3430,3430,1.0,3.1550238017130927,0.7490676661198759,0.7490676661198766
74,75,all_final,639,639,1.0,1.6668570792934154,0.3033534756567885,0.30335347565678855
74,75,all_nonfinal,2791,2791,1.0,3.4054467351525135,0.8511140178597211,0.8511140178597217
74,75,immature,1024,1024,1.0,5.145282343623884,1.7587632503347719,1.7587632503347719
74,75,immature_final,7,7,1.0,0.14214615399864167,0.12305776982090144,0.12305776982090087
74,75,immature_nonfinal,1017,1017,1.0,5.162945970832648,1.7700217934651525,1.7700217934651525
74,75,marginalized,1218,1218,1.0,1.2322904975082176,0.1710142219945495,0.1710142219945497
74,75,marginalized_final,597,597,1.0,1.2445131356803487,0.17258662837393632,0.17258662837393637
74,75,marginalized_nonfinal,621,621,1.0,1.2204248315713608,0.1695025849438342,0.16950258494383422
74,75,outlier,75,75,1.0,4.946839521721853,2.626795067029375,2.6267950670293754
74,75,outlier_final,35,35,1.0,4.929858981656238,2.569921411905759,2.569921411905759
74,75,outlier_nonfinal,40,40,1.0,4.961649823293693,2.676559515262539,2.6765595152625394
75,76,active,1096,1096,1.0,1.4943365317269361,0.33896646476052994,0.3389664647605299
75,76,active_nonfinal,1096,1096,1.0,1.4943365317269361,0.33896646476052994,0.3389664647605299
75,76,all,3476,3476,1.0,3.439976271568017,0.8951915079636696,0.8951915079636702
75,76,all_final,635,635,1.0,1.3807707185081186,0.3097159155050954,0.3097159155050953
75,76,all_nonfinal,2841,2841,1.0,3.74863020862386,1.0260528248278697,1.0260528248278704
75,76,immature,1102,1102,1.0,5.736498033134605,2.128605093688632,2.128605093688633
75,76,immature_final,6,6,1.0,0.09749487406249288,0.08627328348040209,0.0862732834804022
75,76,immature_nonfinal,1096,1096,1.0,5.752174171661523,2.1397857422846625,2.139785742284664
75,76,marginalized,1181,1181,1.0,0.42201441480098767,0.18157030847351827,0.18157030847351804
75,76,marginalized_final,582,582,1.0,0.4246844680811117,0.1827097258466439,0.18270972584664377
75,76,marginalized_nonfinal,599,599,1.0,0.41940385805801317,0.18046322848827734,0.1804632284882772
75,76,outlier,97,97,1.0,4.774627339734047,1.8558875129080052,1.8558875129080055
75,76,outlier_final,47,47,1.0,4.850137950758218,1.910955451108648,1.9109554511086477
75,76,outlier_nonfinal,50,50,1.0,4.702541933866139,1.8041236509994016,1.8041236509994014
76,77,active,1025,1025,1.0,1.4527657064435486,0.3522887895360909,0.3522887895360906
76,77,active_nonfinal,1025,1025,1.0,1.4527657064435486,0.3522887895360909,0.3522887895360906
76,77,all,3345,3345,1.0,3.532613168499551,0.9480961957538333,0.9480961957538333
76,77,all_final,605,605,1.0,1.393480758047955,0.3434204673024056,0.3434204673024056
76,77,all_nonfinal,2740,2740,1.0,3.84786712311659,1.0816103620724853,1.0816103620724853
76,77,immature,1096,1096,1.0,5.813143186930692,2.15569994756959,2.1556999475695897
76,77,immature_final,3,3,1.0,0.23916812968852527,0.17273701145217402,0.17273701145217354
76,77,immature_nonfinal,1093,1093,1.0,5.821102015679553,2.1611426637711935,2.161142663771193
76,77,marginalized,1091,1091,1.0,0.27227474056168227,0.14475864238479563,0.14475864238479577
76,77,marginalized_final,541,541,1.0,0.27271347910012556,0.1448714277061334,0.14487142770613345
76,77,marginalized_nonfinal,550,550,1.0,0.2718424905684344,0.14464770264144333,0.14464770264144344
76,77,outlier,133,133,1.0,4.302951870468725,2.1782477003306675,2.1782477003306675
76,77,outlier_final,61,61,1.0,4.312343917084143,2.112716873681651,2.112716873681651
76,77,outlier_nonfinal,72,72,1.0,4.294978648780975,2.233766872908307,2.233766872908307
77,78,active,1026,1026,1.0,1.9345956276956173,0.4778389917983968,0.4778389917983973
77,78,active_nonfinal,1026,1026,1.0,1.9345956276956173,0.4778389917983968,0.4778389917983973
77,78,all,2049,2049,1.0,4.8916027566696165,1.7025363388908266,1.7025363388908263
77,78,all_nonfinal,2049,2049,1.0,4.8916027566696165,1.7025363388908266,1.7025363388908263
77,78,immature,999,999,1.0,6.7137948220732255,2.9800655187912164,2.980065518791217
77,78,immature_nonfinal,999,999,1.0,6.7137948220732255,2.9800655187912164,2.980065518791217
77,78,marginalized,8,8,1.0,0.08058874586508126,0.058565283837085924,0.058565283837086056
77,78,marginalized_nonfinal,8,8,1.0,0.08058874586508126,0.058565283837085924,0.058565283837086056
77,78,outlier,16,16,1.0,3.1427388500939366,1.2925110786890976,1.2925110786890972
77,78,outlier_nonfinal,16,16,1.0,3.1427388500939366,1.2925110786890976,1.2925110786890972
78,79,active,384,384,1.0,2.7181616146191576,0.5337946994610673,0.5337946994610673
78,79,active_nonfinal,384,384,1.0,2.7181616146191576,0.5337946994610673,0.5337946994610673
78,79,all,1023,1023,1.0,8.83844065382457,4.349084993274934,4.349084993274933
78,79,all_nonfinal,1023,1023,1.0,8.83844065382457,4.349084993274934,4.349084993274933
78,79,immature,638,638,1.0,10.991366959393247,6.650915416770097,6.650915416770097
78,79,immature_nonfinal,638,638,1.0,10.991366959393247,6.650915416770097,6.650915416770097
78,79,outlier,1,1,1.0,0.8527476278839146,0.8527476278839146,0.8527476278839144
78,79,outlier_nonfinal,1,1,1.0,0.8527476278839146,0.8527476278839146,0.8527476278839144
