frame,full_sequence_time_s,relative_time_s,v_cam_x,v_cam_y,v_cam_z,v_world_x,v_world_y,v_world_z,p_cam_x,p_cam_y,p_cam_z,p_world_x,p_world_y,p_world_z,omega_x_radps,omega_y_radps,omega_z_radps,roll_deg,pitch_deg,yaw_deg
725,24.1830915,0.8333249999999985,0.35935089320175273,-0.05846735231504487,-1.8635314075394183,0.31463997253094017,-0.06416013024687259,-1.8714128267140602,0.06555691324081883,0.15000882430377555,-0.6141927630215579,0.06080527472617734,0.15026187927389448,-0.6145819601738389,0.008598380842967624,0.030140952089579585,-0.06597569992065498,0.24505856435897322,1.2955539322005538,-2.478010660427042
726,24.216424500000002,0.866658000000001,0.22005271863619472,0.19299442609753412,-1.1056959246610543,0.2026513089703807,0.18907806094485718,-1.1096916054192194,0.07289193051111965,0.15644190750888512,-0.6510489252782876,0.06756025080808756,0.15656441827936987,-0.6515713104572806,0.0070793396359708355,0.025836701407466446,-0.029153159771410066,0.2579378568695894,1.3494063556746794,-2.5686397486885815
727,24.2497575,0.899991,0.3074807688903728,0.25820461608020745,-1.360898311679854,0.2862114446123012,0.2516726718133103,-1.3667487468334876,0.08314118698054213,0.1650486419766864,-0.6964117487015108,0.07710053689134909,0.16495342344892266,-0.6971291464354797,0.012254980148000784,0.025483202522475015,-0.07267439747198699,0.2740735712165973,1.3988636864666006,-2.6656762653941266
728,24.2830905,0.9333239999999989,0.3093393882826551,0.266635842273593,-0.9585001425229462,0.29789154328380746,0.25735898969516924,-0.9646424371795059,0.09345239681016754,0.1739364145071918,-0.7283614339522272,0.08703015570362793,0.17353197065243148,-0.7292835727939831,0.004944513879246097,0.021881891061405877,-0.035697924019202555,0.28793481314264735,1.4446005792392946,-2.7689718995251997
729,24.3164235,0.9666569999999979,0.6363368487050558,0.37422114382490573,-1.6571119024285246,0.6114646457175127,0.3527698966513842,-1.6711224652101093,0.1146634129880525,0.18641032789430698,-0.7835979449958754,0.10741210673932913,0.1852908496175117,-0.78498709792683,0.01205744459502325,0.026801679873547896,-0.06982875770236424,0.30159388482512745,1.4916073144090534,-2.8695339572925076
730,24.3497565,0.9999900000000004,0.7925864055265267,0.7021222993428221,-2.7505948096627866,0.7549101437293104,0.6788608541645249,-2.766983801177986,0.14108269564347017,0.20981417049830303,-0.8752835217863719,0.13257552656026012,0.2079193184693795,-0.8772189689715026,0.011128346271945052,0.02704393547406497,-0.07063813681980127,0.32018805788252885,1.5437526624222029,-3.003434614118126
731,24.3830895,1.0333229999999993,0.8898025253024865,0.45418353362614594,-1.5985959898998048,0.8691624427307298,0.4166508297843561,-1.6200305828477157,0.17074248321937702,0.2249534702246629,-0.9285695219177005,0.16154731826380261,0.22180754057858101,-0.9312194483895638,0.01311450916858708,0.026191222897712182,-0.07371356948789766,0.33956907334116265,1.5953807974993872,-3.1410356171937774
732,24.4164225,1.0666559999999983,0.39652516797384274,0.3517021044488149,-1.1552031983129476,0.38318031676140385,0.3375576202918047,-1.1638937693502949,0.1839598566434487,0.23667675647225486,-0.9670759101270647,0.1743198677624101,0.2330593487357674,-0.970015519403316,0.011035785916474375,0.026087905456922772,-0.07189185399834423,0.3587051535608937,1.6461495433370192,-3.2798258982389505
733,24.449755500000002,1.0999890000000008,-0.3091718634869974,0.17984646232379492,-1.7123762982449826,-0.34766410464813013,0.21193888274942388,-1.7012866185013436,0.17365423091783583,0.24267157860089436,-1.024154549276469,0.1627311801621731,0.24012390751445448,-1.0267245062578254,0.006654769140654571,0.022880280182406718,-0.05109033676754727,0.3721832477334652,1.6936583533408613,-3.3970131942667794
734,24.4830885,1.1333219999999997,0.27957118263210984,0.05197970044190995,-1.490372736472909,0.23761594302605887,0.047544102133241416,-1.4977820438936618,0.18297317714851166,0.24440421795572448,-1.0738331437013189,0.1706516323910605,0.24170869507086176,-1.0766500751269312,0.005118674880091195,0.02145537425218423,-0.03773787738585375,0.3808944387409083,1.7365518997590004,-3.4815948704756114
735,24.5164215,1.1666549999999987,-0.285067473772212,0.13776088024729796,-0.7765022133387472,-0.29951068164709227,0.16189244310170453,-0.766342873976923,0.17347102304526282,0.2489962013770075,-1.0997162919785386,0.16066804283971828,0.2471050558767707,-1.1021945821452033,0.003930869892215756,0.01993325338143682,-0.03997934377187147,0.38726826647766,1.7765713369857317,-3.555576765128422
736,24.5497545,1.1999879999999976,-1.4702937629612893,-0.35875750070871093,2.7731916257552376,-1.4029830693746181,-0.28946082996306877,2.815832633847735,0.1244617210444757,0.23703773760588442,-1.007277495517242,0.11390240818825562,0.23745645803161203,-1.0083344329611597,0.004733043968199263,0.019325434844179867,-0.041189890170161066,0.3931198052073602,1.8145872373926435,-3.6328677474423463
737,24.5830875,1.2333210000000001,-1.427038975955541,0.4338869275409896,1.5760171118954895,-1.3449648409656574,0.5111355536592441,1.6242961750020473,0.07689423085894609,0.25150049056160934,-0.9547441171264258,0.069070695144344,0.2544941394417369,-0.9541917685598124,0.005150369144423451,0.019038230571372262,-0.04675721671242326,0.3998778953507615,1.851801774024767,-3.716637555110299
738,24.6164205,1.266653999999999,-1.6071481691193958,0.44207257352073354,2.988501969321826,-1.476478933947879,0.519569527846441,3.042951672594402,0.023323160937690955,0.26623609565477546,-0.8551283809830246,0.019855222839060896,0.27181295051344173,-0.8527610604572263,0.004368390381197421,0.02083939265266202,-0.029682851039089957,0.40659176039704803,1.8903944926965746,-3.789400704267051
739,24.6497535,1.299986999999998,-0.6412734088140518,-0.34009022364875924,-0.7564950932779212,-0.6874266182784365,-0.28913274859682403,-0.7369020758541437,0.001947594401692844,0.25489986822989175,-0.8803446319272568,-0.0030587686280135044,0.2621752886044641,-0.8773242173516718,0.00469936734849607,0.02007157166321475,-0.032928275959049735,0.4132661310472168,1.9298879594793024,-3.8489413772571286
740,24.6830865,1.3333200000000005,-1.123676849022809,0.49647759470310837,1.6524276791778432,-1.03068667639796,0.5558915718589226,1.6936134250226729,-0.03550792600678726,0.27144895589413165,-0.8252642600972175,-0.03741464761238929,0.28070482236923894,-0.8208710010553868,0.0038032075544408004,0.018498457704742274,-0.028284785809813806,0.4194059122913925,1.9671430323431685,-3.907159449434606
741,24.7164195,1.3666529999999995,-0.17197039335003164,-0.3136674886997014,0.23786743829628154,-0.18507914894673252,-0.30334150029829277,0.24139525819640967,-0.04124021512832368,0.2609934774933048,-0.8173354247764878,-0.04358389088423053,0.27059354013979625,-0.8128245729139262,0.006407674426486002,0.020345202602961618,-0.039162721394529476,0.4269327478970723,2.0047103030955773,-3.9713292626904453
742,24.7497525,1.3999859999999984,0.35054209919986606,-0.8158271056976422,-1.0365152584864439,0.25530933125220034,-0.8279871529552792,-1.054548211650006,-0.029555595335694913,0.23379951257908616,-0.8518855878876154,-0.035073664945601206,0.24299424437033879,-0.8479758284528547,0.006284936500563348,0.022083808239116112,-0.03949704633507434,0.4364078729104671,2.0457913817356426,-4.046182430426845
743,24.783085500000002,1.433319000000001,0.578911287187758,-1.3893278381828822,-1.7570458970990306,0.41376996189493964,-1.409113204648123,-1.7876730126104166,-0.010258745399863928,0.18748904774893266,-0.9104531987756217,-0.021281470805756146,0.19602427391979937,-0.9075643329822022,0.004519334809345257,0.021476379424459225,-0.045943360028766624,0.443792177353966,2.088013353814303,-4.127502183180455
744,24.8164185,1.4666519999999998,0.8728283980405982,-0.6957323871119149,-4.651045442772712,0.6486499206575058,-0.7089433621707398,-4.685589532524635,0.018835243592022412,0.16429820008933194,-1.0654864965195596,0.0003399769995198142,0.17239306482856284,-1.0637490888698409,0.00474498698518143,0.02259151336202978,-0.05431776944904883,0.44912460128247866,2.1308394285074916,-4.222977440249846
745,24.8497515,1.4999849999999988,0.7452451776510655,-0.14379607145804887,-2.9223926218789305,0.6229570745602622,-0.16788776744970976,-2.949607516634615,0.04367650109866459,0.15950504563942094,-1.162898609784647,0.021105005165836375,0.16679686187616186,-1.1620683562218195,0.008882432582240966,0.021000307995684423,-0.053961798398010775,0.458264682631446,2.173283589250613,-4.326115661553103
746,24.8830845,1.5333179999999977,-0.4855922917478967,-0.4340806393348376,-2.524162357614104,-0.6130917998891647,-0.367187984368618,-2.5069728582276842,0.02749025323783246,0.14503583568847325,-1.2470365136509953,0.0006688162001314952,0.1545573847932031,-1.2456332825051202,0.006294034054250261,0.021955587387160344,-0.05108005754667642,0.46892662277668007,2.2151133041742894,-4.426160413340107
747,24.9164175,1.5666510000000002,-0.39785088371342303,0.4740827769800505,3.202739355836594,-0.23521654712423173,0.4674414857939281,3.219743905940811,0.01422868973101194,0.16083843689355046,-1.140279602702886,-0.007171656965161109,0.17013861183917328,-1.1383095588883871,0.004207355862245077,0.021023403759680093,-0.040258393878271424,0.4755623725606146,2.2568723070322574,-4.513106303612899
748,24.9497505,1.5999839999999992,-1.494547851971175,-0.3765806772237414,-2.0033338304055253,-1.5975074403686125,-0.2325629790297656,-1.9449208629373442,-0.035589073818741664,0.1482858731796519,-1.2070567292717913,-0.06042137247496639,0.16238659005917436,-1.2031396060126756,0.007023386637856725,0.020500306226480188,-0.04110663531761807,0.48321070632728186,2.2971728251348864,-4.590530060094139
749,24.9830835,1.6333169999999981,-1.3268483176231936,-0.11741139207993649,1.1556390718667737,-1.2847489300646053,-0.023072974011516464,1.2077671058456851,-0.07981690879007416,0.14437219924745148,-1.1685358120892573,-0.10324590856080851,0.1616174986164485,-1.1628811050735226,0.006886462977715286,0.022371331129092033,-0.03155281798414432,0.49369922695947277,2.338701832463712,-4.659619033324047
750,25.016416500000002,1.6666500000000006,-1.5176736271637736,-0.45661839571048846,-0.47345774619034614,-1.5682181566613071,-0.32447130147319747,-0.4140121048416434,-0.13040552380432802,0.12915173826323265,-1.1843175791430212,-0.15551932437680377,0.1508018967244416,-1.17668137056421,0.006084448769723017,0.02048413159213817,-0.03300521183076434,0.5035601022067887,2.38016032678519,-4.720960319513452
751,25.0497495,1.6999829999999996,-1.8832613623979013,0.15206560651639706,0.013678489675190687,-1.8617180182883692,0.30832486912735346,0.09447859188102428,-0.19318027479713526,0.13422054112524354,-1.183861634046678,-0.21757597108040802,0.16107928958706336,-1.17353211566104,0.0053796105264622175,0.01859905679376972,-0.03479605904189207,0.5118087252870478,2.418053869051701,-4.785428389856364
752,25.0830825,1.7333159999999985,-1.8731665454158701,0.8008457203012119,0.09105187321506414,-1.792937152585205,0.9549372585351056,0.17851727464611886,-0.2556185352554805,0.160915131520043,-1.1808266019568006,-0.2773399451875288,0.19291021322581303,-1.1675815993452612,0.006344144932715099,0.021105703932867332,-0.031326478320727685,0.5203310245682209,2.456535926781436,-4.848282929446271
753,25.116415500000002,1.766649000000001,-1.2436466147886989,0.8658716305552324,0.458947223246726,-1.1440482957924905,0.9628633682390416,0.5206445695475119,-0.2970730078662353,0.18977723058134272,-1.1655285141643164,-0.31547450703118274,0.22500533787932742,-1.1502269539085326,0.005036339655393174,0.02003398669981864,-0.024395125966047402,0.5289128860320095,2.496306601886002,-4.901180075092766
754,25.1497485,1.799982,-0.8733822728813052,1.6258742079722381,-2.2112726680179375,-0.823904344180159,1.7240568900371047,-2.1551797648021114,-0.3261854591681869,0.24397249555567962,-1.2392368660073558,-0.3429377105357391,0.28247332619493243,-1.222065561008679,0.0055443672069115085,0.019005275481992462,-0.027900192402463518,0.5368383534973578,2.5340488054186707,-4.950816874650016
755,25.1830815,1.833314999999999,-0.09885914466286315,1.2788952857326155,-1.154710700611924,-0.03683172981136493,1.2980041766616244,-1.1368956264795558,-0.329480731037234,0.2866019121150035,-1.277726837790852,-0.34416542258554134,0.325739699415593,-1.2599617029261208,0.006293958668128553,0.01940234376041459,-0.032916642892857416,0.5455694705122425,2.5712719384884446,-5.008600409206143
756,25.2164145,1.8666479999999979,0.15823493905600966,1.5883797661037615,-2.396220419604651,0.19267878374688807,1.6009149353030874,-2.3853316609757895,-0.3242062858136802,0.33954737485853853,-1.3576000530375312,-0.3377428606869065,0.37910299695404914,-1.3394719631814243,0.012404459017554777,0.019080254810096623,-0.059050015180428315,0.5594685178238255,2.6088649114257048,-5.096152212767448
757,25.2497475,1.8999810000000004,0.809489399829935,1.5889107251194845,-2.825526956473611,0.8228432388162303,1.5490419006776193,-2.8437494891208805,-0.297223575649147,0.39251053605895025,-1.4517833430776732,-0.31031502700744307,0.4307372106293401,-1.4342626649022976,0.009851974150165602,0.015521549908205983,-0.049222887597690244,0.5759950548150948,2.6429297299670935,-5.199320036646354
758,25.2830805,1.9333139999999993,0.8436516012440908,1.8951167846262331,-2.3083227697924733,0.9097382062534236,1.8426427690622122,-2.32564263869188,-0.2691021368248786,0.4556804638408945,-1.5287266659631633,-0.27999072337839864,0.4921580220504889,-1.5117833109778116,0.008003646900916999,0.019547663094556543,-0.050958866919486465,0.5886169855410944,2.6773885525605365,-5.294743154275778
759,25.3164135,1.9666469999999983,0.44726962966694145,0.6092316596792449,-2.9380890778122626,0.3665935058188719,0.6081519791281816,-2.949464551017955,-0.2541932982591909,0.47598798275298215,-1.6266619891938763,-0.2677710620489386,0.512429551970768,-1.61009781285689,0.008537960645359654,0.02177041916426839,-0.05757956794242843,0.5995488973309667,2.7179165606881464,-5.3980885467187
760,25.349746500000002,1.9999800000000008,0.9640712750091522,-0.045662493919699954,-1.9074452443317833,0.8646415822520869,-0.10874079200162068,-1.9520338678332767,-0.2220579104493084,0.4744659148431567,-1.6902428615231924,-0.23894996418772757,0.5088048951509777,-1.6751649577733814,0.007933077077667258,0.021229977553870776,-0.051278401347267376,0.6103253468981024,2.7600737326813825,-5.501718272605011
761,25.3830795,2.0333129999999997,5.467464690648665,0.5194636153506564,-4.7496017505423955,5.259613139034765,0.05760488921356283,-5.00548505984685,-0.03981090991592221,0.4917811955336396,-1.848561336674017,-0.06363127942428728,0.5107250389231334,-1.8420127912732511,0.010645560329766653,0.02390262371569372,-0.057749221356240034,0.6230297959147355,2.804289825506306,-5.605483361176794
762,25.4164125,2.0666459999999987,2.1069881487060655,-0.37812094536944785,-3.1217308649881863,1.9053920371144109,-0.5353295461156519,-3.226527787497172,0.030421326044894857,0.47917729006164017,-1.952617991596665,-0.00011884665115464163,0.4928808991624609,-1.949562642013891,0.009982049339703895,0.019281129509760866,-0.04461639125126603,0.6379258697371643,2.8465999949542926,-5.702893079414158
763,25.449745500000002,2.099979000000001,3.30011777085881,-1.7041736405152483,-2.5744974141409664,2.9802091441277923,-1.9858388874867792,-2.7564142294267024,0.14042415170093983,0.4223720701023411,-2.038433713902232,0.09922046475006452,0.4266869315258591,-2.041442197523378,0.007981713868435464,0.01837607369536327,-0.051126140521309385,0.6505247331298968,2.883585314245181,-5.794023364331809
764,25.4830785,2.133312,1.515748396322669,-0.711546386790434,-1.4501136989115695,1.3608961238937485,-0.8385239077538172,-1.5334472920112046,0.19094859299556174,0.3986540943914563,-2.0867703538280495,0.1445832152478134,0.39873641410870203,-2.0925565961079857,0.00610764413702403,0.015201060941674921,-0.03482086583511802,0.6598400546858312,2.9165851908015723,-5.875828650546697
765,25.5164115,2.166644999999999,2.443412601708304,-2.0198449055286787,-2.8482848058053505,2.074280323644743,-2.213301192842752,-2.993563743811016,0.27239486524830203,0.331326604155471,-2.181712231259956,0.21372520127586142,0.3249604454476769,-2.1923410563804353,0.008026613145358767,0.016928693771430525,-0.04148377025513091,0.6696232098415834,2.9481098199938143,-5.948427686262901
766,25.5497445,2.199977999999998,1.789470878699941,-0.7946726256618055,-3.8566232415558166,1.4982907071474199,-0.911326146812214,-3.9537150941882433,0.3320432980480053,0.30483778152428687,-2.310265053770732,0.2636677254172048,0.29458321099598633,-2.324130241615008,0.007946039344456108,0.020090444915327032,-0.04719829987603181,0.6805095600937526,2.9844554311561025,-6.032802655362832
767,25.5830775,2.2333110000000005,-0.03216763664130623,-0.4892038659098028,-5.533869013617619,-0.367551002164064,-0.38550277722315074,-5.529950751020018,0.33097105421584055,0.2885311490619142,-2.494725509601662,0.2514161478620691,0.2817332469228061,-2.508460089998772,0.007154889616601925,0.02012306030660016,-0.04683890859782523,0.6902414849325735,3.0239275201762323,-6.122257847855667
768,25.6164105,2.2666439999999994,-0.41434347320530845,-0.3368155577455405,-2.3925567489198287,-0.5719120408711132,-0.2471176542519991,-2.370928618282871,0.31715974322348844,0.27730407607558244,-2.5744766037134044,0.23235260380371292,0.2734960741536245,-2.587490253631992,0.00793768188306748,0.01958986599561584,-0.04942201856736082,0.6997912085985287,3.062962420429392,-6.213841748431457
769,25.6497435,2.2999769999999984,0.1450117296265214,0.48574655553870677,-4.326897144996221,-0.029158816400420187,0.5457947808309616,-4.3220683523016215,0.32199341920712915,0.2934954660113536,-2.718705066247559,0.23138065297663774,0.29168905158306235,-2.7315577580192576,0.00697200429203159,0.017564652742404114,-0.033488962939736876,0.7097907791285768,3.099413219883369,-6.292686680152381
770,25.683076500000002,2.333310000000001,-1.1047732256189824,-0.034380640905501705,-2.6394381479427484,-1.2399147076918529,0.13660610416857133,-2.5753232681126472,0.28516801327756885,0.29234945610805047,-2.8066854580329412,0.1900505760251421,0.2962425428533137,-2.817401008515263,0.004622680938415016,0.01751662108734237,-0.02394207774561607,0.7178997510591896,3.1335936930362944,-6.347187721013185
771,25.7164095,2.366643,-1.02071063492167,0.7505099925429245,-2.2135609670074965,-1.047145847970003,0.9006774129051389,-2.144115989112956,0.2511446656837259,0.317366205689483,-2.8804700857462,0.1551460634747591,0.32626482305767973,-2.8888708267803627,0.005519788030040228,0.017619280125205628,-0.02547270564775087,0.7250110430760209,3.1677371680737987,-6.394019470244788
772,25.7497425,2.3999759999999988,-1.4548027400252552,0.9072690799501179,-3.29211176603091,-1.5188126928868972,1.1270200229079648,-3.1938412527468962,0.20265172595046563,0.3476082059314593,-2.9902060472433045,0.10451947998276175,0.3638317814812697,-2.9953311372581717,0.00659964344059833,0.017663758387915268,-0.030673715058495865,0.7336248272044339,3.2021093752427046,-6.447283883260644
773,25.7830755,2.4333089999999977,-0.41665826253516114,1.1878133578255752,-2.2131852946673574,-0.3986995473378033,1.2698048683176444,-2.170559397171376,0.18876325608538155,0.38720158858785797,-3.0639781526704493,0.09122962797135117,0.40615818715690044,-3.0676823936440827,0.00700295776868913,0.018165753663691664,-0.035039112330536526,0.7431094684094939,3.237129498609656,-6.5096867635970606
