method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,vignette,Office,0.5,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.2402892112731934,0.4602486789226532,2.6044955253601074,1.2781715393066406,0.584577202796936,2.604499340057373,0.23989123106002808,0.0,0.0,0.0
classical_nf,vignette,Office,0.5,synthetic_gamma_vignette_exposure,border,20,17,0.85,3.8309500217437744,3.1474335193634033,8.871023178100586,3.867216110229492,3.1474335193634033,8.875726699829102,0.32500118017196655,0.0,0.0,0.0
classical_nf,exposure,Office,0.5,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,5.500239372253418,3.4361460208892822,11.28122329711914,5.505003452301025,3.436652183532715,11.293546676635742,0.3623068928718567,15.70665899987489,5.235552999958297,0.28557561817954347
classical_nf,exposure,Office,0.5,synthetic_gamma_vignette_exposure,center,14,14,1.0,2.660179853439331,2.754112720489502,3.6894919872283936,2.6645748615264893,2.754166603088379,3.689537525177002,0.5075049996376038,0.0,0.0,0.0
classical_nf,exposure,Office,0.5,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,5.052768230438232,5.601258277893066,9.027885437011719,5.055683612823486,5.60136604309082,9.043851852416992,0.33933255076408386,0.0,0.0,0.0
classical_nf,exposure,Office,0.5,synthetic_gamma_vignette_exposure,border,20,15,0.75,8.926575660705566,6.472304344177246,18.300519943237305,8.934889793395996,6.472304344177246,18.328399658203125,0.26661109924316406,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.5,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8013502359390259,0.9554556608200073,3.595457077026367,1.8040298223495483,0.9681292772293091,3.595486640930176,0.1610301285982132,39.61289400001533,13.20429800000511,0.5740999130437004
classical_nf,response_exposure,Office,0.5,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207078695297241,0.3370821475982666,1.769291877746582,0.6231438517570496,0.3371206223964691,1.7693942785263062,0.2975728511810303,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.5,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.1504602432250977,1.756176233291626,4.321795463562012,2.1515486240386963,1.756177544593811,4.3219122886657715,0.14032022655010223,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.5,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0168583393096924,0.9953843355178833,3.5741453170776367,2.0224928855895996,1.0061697959899902,3.5741615295410156,0.10169260203838348,0.0,0.0,0.0
classical_nf,full_photometric,Office,0.5,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8028607368469238,0.927899956703186,3.597186326980591,1.8048945665359497,0.9279228448867798,3.5972180366516113,0.17869050800800323,44.327587999873685,14.775862666624562,0.6424288115923723
classical_nf,full_photometric,Office,0.5,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207636594772339,0.3372589349746704,1.7692691087722778,0.6232253313064575,0.33729758858680725,1.7693778276443481,0.3007926046848297,0.0,0.0,0.0
