interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
78,7.8,7.8999999999999995,685522,0.023623046875,0.7310585379600525,0.28001669049263
79,7.8999999999999995,8.0,622068,0.05619140625,0.7310585379600525,0.29504838585853577
80,8.0,8.1,616076,0.083583984375,0.7310585379600525,0.30740484595298767
81,8.1,8.2,616241,0.08592122395833333,0.7310585379600525,0.30871620774269104
82,8.2,8.299999999999999,654532,0.09159830729166667,0.7310585379600525,0.3113842308521271
83,8.299999999999999,8.4,723791,0.055501302083333336,0.7310585379600525,0.29467347264289856
84,8.4,8.5,739713,0.05689127604166667,0.7310585379600525,0.2954866588115692
85,8.5,8.6,632565,0.018636067708333332,0.7310585379600525,0.27762216329574585
86,8.6,8.7,589888,0.02154296875,0.7310585379600525,0.27908310294151306
87,8.7,8.799999999999999,515697,0.03560546875,0.7310585379600525,0.28550174832344055
88,8.799999999999999,8.9,506680,0.03869140625,0.7310585379600525,0.28699517250061035
89,8.9,9.0,488973,0.058291015625,0.7310585379600525,0.29586732387542725
90,9.0,9.1,386650,0.0736328125,0.7310585379600525,0.30309370160102844
91,9.1,9.2,377041,0.076201171875,0.7310585379600525,0.3041192591190338
92,9.2,9.299999999999999,412276,0.035556640625,0.7310585379600525,0.2856263816356659
93,9.299999999999999,9.4,463943,0.045328776041666664,0.7310585379600525,0.2899685502052307
94,9.4,9.5,513949,0.07736979166666667,0.7310585379600525,0.3047030568122864
95,9.5,9.6,546313,0.06020182291666667,0.7310585379600525,0.2967969477176666
96,9.6,9.7,606008,0.079296875,0.7310585379600525,0.30565446615219116
97,9.7,9.799999999999999,757922,0.057978515625,0.7310585379600525,0.29574504494667053
98,9.799999999999999,9.9,813940,0.010758463541666667,0.7310585379600525,0.2739977240562439
99,9.9,10.0,747955,0.0029850260416666666,0.7310585379600525,0.27040523290634155
100,10.0,10.1,571983,0.013196614583333334,0.7310585379600525,0.2750523090362549
101,10.1,10.2,539554,0.013219401041666667,0.7310585379600525,0.2750667929649353
102,10.2,10.299999999999999,586804,0.023245442708333335,0.7310585379600525,0.2797906696796417
103,10.299999999999999,10.4,560631,0.03145833333333333,0.7310585379600525,0.2835688591003418
104,10.4,10.5,576406,0.018932291666666667,0.7310585379600525,0.2778187692165375
105,10.5,10.6,642623,0.018597005208333333,0.7310585379600525,0.2776791751384735
106,10.6,10.7,749822,0.015325520833333333,0.7310585379600525,0.27605822682380676
107,10.7,10.799999999999999,876222,0.025,0.7310585379600525,0.2806842625141144
108,10.799999999999999,10.9,994441,0.028199869791666665,0.7310585379600525,0.2820225656032562
109,10.9,11.0,1065210,0.033815104166666665,0.7310585379600525,0.2847783863544464
110,11.0,11.1,1121312,0.01898763020833333,0.7310585379600525,0.277923047542572
111,11.1,11.2,1091036,0.03620768229166667,0.7310585379600525,0.28600582480430603
112,11.2,11.299999999999999,1082803,0.031145833333333334,0.7310585379600525,0.28354412317276
