method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,center,3155,2954,0.9362916006339144,6.1041436195373535,2.994049310684204,14.89684772491455,6.111618995666504,2.9982380867004395,14.900322914123535,0.12349143624305725,0.0,0.0,0.0
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,middle,9589,8548,0.8914381061633121,6.915839195251465,3.398378849029541,17.77989959716797,6.92352294921875,3.401988983154297,17.780057907104492,0.11793021857738495,0.0,0.0,0.0
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,border,5099,4503,0.883114336144342,7.343894958496094,3.9185385704040527,19.219593048095703,7.350578784942627,3.918553113937378,19.22252082824707,0.10845986008644104,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,all,17843,17040,0.954996357114835,6.543752193450928,3.089529514312744,17.41455841064453,6.549991607666016,3.0921406745910645,17.415189743041992,0.13346466422080994,8860.887647002528,14.502271108023777,0.5200051436034347
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,center,3155,3151,0.9987321711568938,5.6283674240112305,2.7791991233825684,14.090831756591797,5.636433124542236,2.782334804534912,14.091957092285156,0.15881936252117157,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,middle,9589,9293,0.969131296276984,6.672223091125488,3.1274452209472656,17.643632888793945,6.678317070007324,3.1309313774108887,17.645431518554688,0.13086073100566864,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,border,5099,4596,0.9013532065110806,6.911572456359863,3.4014291763305664,18.735443115234375,6.916854381561279,3.401887893676758,18.735797882080078,0.12134668231010437,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,all,17843,17843,1.0,6.671565055847168,3.1687445640563965,17.73113250732422,6.677698135375977,3.1739466190338135,17.7312068939209,0.14266984164714813,9755.768142001558,15.966887302784874,0.5467560467411062
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,center,3155,3155,1.0,5.638686180114746,2.781621217727661,14.093771934509277,5.646673202514648,2.784555673599243,14.094817161560059,0.1613311469554901,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,middle,9589,9589,1.0,6.767961502075195,3.157228469848633,17.87961769104004,6.77409029006958,3.16072940826416,17.879627227783203,0.13896016776561737,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,border,5099,5099,1.0,7.129377365112305,3.59083890914917,19.235567092895508,7.134372234344482,3.5929064750671387,19.236663818359375,0.13809944689273834,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.25,synthetic_gamma_vignette_exposure,all,17843,17843,1.0,6.693946838378906,3.190075159072876,17.845016479492188,6.700112819671631,3.1938679218292236,17.8537654876709,0.14297571778297424,24046.631087000493,39.35618835842961,1.3476787024043317
classical_nf,full_photometric_affine,Office,1.25,synthetic_gamma_vignette_exposure,center,3155,3155,1.0,5.631137371063232,2.8215925693511963,14.123956680297852,5.638810157775879,2.825835704803467,14.12454605102539,0.16085970401763916,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.25,synthetic_gamma_vignette_exposure,middle,9589,9589,1.0,6.792115211486816,3.1649789810180664,18.013578414916992,6.798377513885498,3.1654930114746094,18.01622200012207,0.13871850073337555,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.25,synthetic_gamma_vignette_exposure,border,5099,5099,1.0,7.166945934295654,3.6380302906036377,19.309635162353516,7.171998977661133,3.6406195163726807,19.309911727905273,0.13991597294807434,0.0,0.0,0.0
classical_nf,baseline,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,16005,0.8969904164097966,6.976681232452393,3.46147084236145,18.076683044433594,6.992824554443359,3.4802188873291016,18.077533721923828,0.19615928828716278,2299.665889998664,3.763773960717945,0.14368421680716428
classical_nf,baseline,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,2954,0.9362916006339144,5.886368274688721,2.800356864929199,14.555071830749512,5.9030632972717285,2.8121771812438965,14.555217742919922,0.19663460552692413,0.0,0.0,0.0
classical_nf,baseline,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,8548,0.8914381061633121,7.060978889465332,3.40757417678833,18.30342674255371,7.077579498291016,3.4183714389801025,18.304100036621094,0.19449211657047272,0.0,0.0,0.0
classical_nf,baseline,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,4503,0.883114336144342,7.531912803649902,4.099030494689941,19.607818603515625,7.5468244552612305,4.114004611968994,19.6119441986084,0.19901223480701447,0.0,0.0,0.0
classical_nf,response,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,17040,0.954996357114835,7.229074954986572,3.675497055053711,18.06062126159668,7.252193927764893,3.702500343322754,18.062490463256836,0.26173949241638184,8659.337902998232,14.172402459898906,0.5081771069834643
classical_nf,response,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,3151,0.9987321711568938,5.875550270080566,2.949923038482666,14.069267272949219,5.8987274169921875,2.9638657569885254,14.069269180297852,0.27617770433425903,0.0,0.0,0.0
classical_nf,response,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,9293,0.969131296276984,7.40360689163208,3.7152485847473145,18.605077743530273,7.428203582763672,3.7419164180755615,18.617835998535156,0.25643208622932434,0.0,0.0,0.0
classical_nf,response,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,4596,0.9013532065110806,7.804146766662598,4.289603233337402,19.700523376464844,7.824234962463379,4.301192283630371,19.792644500732422,0.26257213950157166,0.0,0.0,0.0
classical_nf,vignette,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,16535,0.9266939416017486,7.102517127990723,3.5899853706359863,18.219253540039062,7.120157241821289,3.6073691844940186,18.219562530517578,0.217740997672081,3435.3588360006597,5.622518553192569,0.2077628567281923
classical_nf,vignette,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,2956,0.9369255150554675,5.883549213409424,2.8012938499450684,14.550236701965332,5.900086879730225,2.813577175140381,14.550336837768555,0.199776753783226,0.0,0.0,0.0
classical_nf,vignette,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,8750,0.912503910731046,7.177826404571533,3.515641212463379,18.473329544067383,7.194945812225342,3.5317859649658203,18.47383689880371,0.21075555682182312,0.0,0.0,0.0
classical_nf,vignette,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,4829,0.947048440870759,7.712230205535889,4.356355667114258,19.740966796875,7.731490612030029,4.365081787109375,19.74102020263672,0.24139493703842163,0.0,0.0,0.0
classical_nf,exposure,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,16005,0.8969904164097966,7.405033588409424,4.068950653076172,18.143037796020508,7.416004657745361,4.076826572418213,18.143648147583008,0.14160244166851044,2677.5890790012227,4.382306184944718,0.16729703711347846
classical_nf,exposure,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,2954,0.9362916006339144,6.791202545166016,3.708411931991577,15.677228927612305,6.802809715270996,3.7123055458068848,15.677638053894043,0.15633746981620789,0.0,0.0,0.0
classical_nf,exposure,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,8548,0.8914381061633121,7.448543548583984,3.983562469482422,18.175661087036133,7.459983825683594,3.9974827766418457,18.175691604614258,0.14432133734226227,0.0,0.0,0.0
classical_nf,exposure,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,4503,0.883114336144342,7.72511625289917,4.3730292320251465,19.331512451171875,7.734779357910156,4.376572132110596,19.331554412841797,0.12677493691444397,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,17040,0.954996357114835,6.76815128326416,3.3541312217712402,17.53028678894043,6.774656772613525,3.3554089069366455,17.530874252319336,0.1202378123998642,8743.845182998484,14.310712247133361,0.5131364544013195
classical_nf,response_exposure,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,3151,0.9987321711568938,6.094163417816162,3.0934200286865234,14.48385238647461,6.103226661682129,3.095552682876587,14.483858108520508,0.13959532976150513,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,9293,0.969131296276984,6.896200656890869,3.392939329147339,17.718650817871094,6.902523994445801,3.3965070247650146,17.718650817871094,0.11684691905975342,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,4596,0.9013532065110806,6.971322059631348,3.4819750785827637,18.76146697998047,6.976440906524658,3.483619213104248,18.76180648803711,0.11382265388965607,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,17843,1.0,6.898571014404297,3.4312994480133057,17.814409255981445,6.904967784881592,3.4352049827575684,17.81473731994629,0.12918154895305634,9624.96797599806,15.752811744677677,0.5394254315977168
classical_nf,full_photometric,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,3155,1.0,6.10670804977417,3.1011781692504883,14.529459953308105,6.11563777923584,3.1081490516662598,14.529467582702637,0.14188165962696075,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,9589,1.0,7.00006103515625,3.432115077972412,17.945018768310547,7.006452560424805,3.437122344970703,17.94502830505371,0.12461291253566742,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,5099,1.0,7.197675704956055,3.6448373794555664,19.296323776245117,7.202515125274658,3.650042772293091,19.29645347595215,0.12991495430469513,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.5,synthetic_gamma_vignette_exposure,all,17843,17843,1.0,6.8508429527282715,3.4407336711883545,17.904436111450195,6.857273101806641,3.4448232650756836,17.90447235107422,0.13995705544948578,24341.06721800413,39.838080553198246,1.36418019492261
classical_nf,full_photometric_affine,Office,1.5,synthetic_gamma_vignette_exposure,center,3155,3155,1.0,5.835758686065674,3.000739097595215,14.182065963745117,5.842769622802734,3.009085178375244,14.182088851928711,0.14514626562595367,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.5,synthetic_gamma_vignette_exposure,middle,9589,9589,1.0,6.935016632080078,3.3718295097351074,18.1350040435791,6.941450595855713,3.3738865852355957,18.1351318359375,0.13102464377880096,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.5,synthetic_gamma_vignette_exposure,border,5099,5099,1.0,7.32063102722168,3.8472793102264404,19.37186050415039,7.326695442199707,3.8561065196990967,19.37228012084961,0.15354415774345398,0.0,0.0,0.0
